ID,Username,ProfileURL,Title,Rating,Review Text,Review Content,Review URL,Date,Format,Verified,Helpful,Thumbnails,Images,Video,Scraped At,Heater,Price,English,Manually Corrected Title,Manually Corrected Review Content
R33DVME7XPWI9B,Christina L,https://www.amazon.com/gp/profile/amzn1.account.AHX4BK5J3YDAOYLVVC5QPA5ZO2TQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Not for bigger spaces,3,3.0 out of 5 stars,"Nice heat source, does not heat large areas. More for direct heat. I had a slightly bigger model that lasted a few years and was great for my med sized office. But this one will heat close to where I have it. But not more than that. Still a great brand it is the only one my office allows. I just wish they still had the older model.",https://www.amazon.com/gp/customer-reviews/R33DVME7XPWI9B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00VXEJ6PC,"October 14, 2023",Color: Black,Verified Purchase,2 people found this helpful,,,,2025-06-03T13:50:03.678Z,4,32.23,0,Not for bigger spaces,"Nice heat source, does not heat large areas. More for direct heat. I had a slightly bigger model that lasted a few years and was great for my med sized office. But this one will heat close to where I have it. But not more than that. Still a great brand it is the only one my office allows. I just wish they still had the older model."
R2CBCR59FY7MG8,Jack,https://www.amazon.com/gp/profile/amzn1.account.AEKR4F6D6PZXUVMOQDGZODX2PEOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Arrived Broken; Vornado Replaced,4,4.0 out of 5 stars,"This tiny space heater won't heat a room, but it will make you cozy when pointed straight-on. Not bad for the price.Also, if it arrives broken, Vornado Support is very good about issuing a replacement.All in all, a decent mini heater unit.",https://www.amazon.com/gp/customer-reviews/R2CBCR59FY7MG8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00VXEJ6PC,"December 31, 2022",Color: Black,Verified Purchase,3 people found this helpful,,,,2025-06-03T13:50:03.680Z,4,32.23,0,Arrived Broken; Vornado Replaced,"This tiny space heater won't heat a room, but it will make you cozy when pointed straight-on. Not bad for the price.Also, if it arrives broken, Vornado Support is very good about issuing a replacement.All in all, a decent mini heater unit."
R1PNRKUTBE3R3L,Moose ManMoose Man,https://www.amazon.com/gp/profile/amzn1.account.AH4M2KHRLXIKO5HFJD2LLCLC676Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Keeps my Feet Warm Under the Desk,5,5.0 out of 5 stars,"Bought this for under my desk during the winter to warm my otherwise cold feet. After some experimenting I determined the LOW setting, with it aimed at my feet, about 18"" away, was the best. I could leave it all on day (9 hours) and be comfortable, not too hot.YES, there is a slight odor when its on the heat setting and running but only for the first minute or so. Either that or I stop noticing it. The odor is no big deal at all.YES, it makes a little noise. Come-on folks... it's a fan in a plastic housing, not the AC in a Lexus. As with the odor, the noise is minimal. It does not distract me as I work. After a few minutes I don't realize its on until I turn it off at 5:00.This fan is another excellent value doing exactly what it is designed to do.",https://www.amazon.com/gp/customer-reviews/R1PNRKUTBE3R3L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00VXEJ6PC,"February 11, 2018",Color: Black,Verified Purchase,,https://images-na.ssl-images-amazon.com/images/I/71uFmOdgN1L._SY88.jpg,https://images-na.ssl-images-amazon.com/images/I/71uFmOdgN1L.jpg,,2025-06-03T13:50:03.680Z,4,32.23,0,Keeps my Feet Warm Under the Desk,"Bought this for under my desk during the winter to warm my otherwise cold feet. After some experimenting I determined the LOW setting, with it aimed at my feet, about 18"" away, was the best. I could leave it all on day (9 hours) and be comfortable, not too hot.YES, there is a slight odor when its on the heat setting and running but only for the first minute or so. Either that or I stop noticing it. The odor is no big deal at all.YES, it makes a little noise. Come-on folks... it's a fan in a plastic housing, not the AC in a Lexus. As with the odor, the noise is minimal. It does not distract me as I work. After a few minutes I don't realize its on until I turn it off at 5:00.This fan is another excellent value doing exactly what it is designed to do."
RGLZLF9WKGIQX,Steven Rand,https://www.amazon.com/gp/profile/amzn1.account.AG4OAYDU7C4MZW7YHXLXWYTVQUSA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"Amazing, loving it 😍",5,5.0 out of 5 stars,"Vornado is a wonderful company that has been my “go to” brand for all my fan needs and couldn’t be happier.I found myself suddenly in need of a small heater for my bathroom as my in ceiling heater recently went out.Vornado offered the perfect size so, I went with them and once again I wasn’t disappointed instead Amazed At The Power & Heat from it’s small size.This heater far exceeded anything I could have imagined yet, their small fans are nothing short of amazing in their own right.I highly recommend this heater, it’s perfect and then some!!!😊😊😊",https://www.amazon.com/gp/customer-reviews/RGLZLF9WKGIQX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00VXEJ6PC,"April 18, 2022",Color: Black,Verified Purchase,2 people found this helpful,,,,2025-06-03T13:50:03.681Z,4,32.23,0,"Amazing, loving it 😍","Vornado is a wonderful company that has been my “go to” brand for all my fan needs and couldn’t be happier.I found myself suddenly in need of a small heater for my bathroom as my in ceiling heater recently went out.Vornado offered the perfect size so, I went with them and once again I wasn’t disappointed instead Amazed At The Power & Heat from it’s small size.This heater far exceeded anything I could have imagined yet, their small fans are nothing short of amazing in their own right.I highly recommend this heater, it’s perfect and then some!!!😊😊😊"
R2C119LQJT2ASK,FRED,https://www.amazon.com/gp/profile/amzn1.account.AEDWKEOVCVAVTYPD4GLTBDFGCFMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Keeps small compartments warm,4,4.0 out of 5 stars,I bought this to keep my motorhome plumbing compartment warm… probably not what it was meant for. but it was not too hot for the use.  Stay safe… read directions,https://www.amazon.com/gp/customer-reviews/R2C119LQJT2ASK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00VXEJ6PC,"May 26, 2023",Color: Black,Verified Purchase,2 people found this helpful,,,,2025-06-03T13:50:03.681Z,4,32.23,0,Keeps small compartments warm,I bought this to keep my motorhome plumbing compartment warm… probably not what it was meant for. but it was not too hot for the use.  Stay safe… read directions
RVISGY4PQBXEE,Bstew173,https://www.amazon.com/gp/profile/amzn1.account.AGBBZK4A2SHTZT77KRWNQW63TO3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Amazing product!!,5,5.0 out of 5 stars,I got this for my wife for Christmas as she’s always cold and her office is absolutely freezing. She puts it on the floor by her feet and it keeps her nice and toasty!! Totally recommend if your wife is always cold!! Works like a champ!!,https://www.amazon.com/gp/customer-reviews/RVISGY4PQBXEE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00VXEJ6PC,"February 23, 2024",Color: Black,Verified Purchase,,,,,2025-06-03T13:50:03.682Z,4,32.23,0,Amazing product!!,I got this for my wife for Christmas as she’s always cold and her office is absolutely freezing. She puts it on the floor by her feet and it keeps her nice and toasty!! Totally recommend if your wife is always cold!! Works like a champ!!
R37O24W6NJN73N,Simon C Goodship,https://www.amazon.com/gp/profile/amzn1.account.AET2X7YGLS3ZUUZREK3JI5CJAC5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Heat is not well adjusted,3,3.0 out of 5 stars,"This is a great little product. It's safe because it switches off if it falls over, etc. There is a fan that works fine. The hottest setting is too hot - you have to put it at a distance. The lower heat (which I really want) is weak, so you have to have it a couple of inches away to feel the benefit. It's a fine product, it just needs better heat adjustment.",https://www.amazon.com/gp/customer-reviews/R37O24W6NJN73N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00VXEJ6PC,"June 22, 2023",Color: Black,Verified Purchase,,,,,2025-06-03T13:50:11.929Z,4,32.23,0,Heat is not well adjusted,"This is a great little product. It's safe because it switches off if it falls over, etc. There is a fan that works fine. The hottest setting is too hot - you have to put it at a distance. The lower heat (which I really want) is weak, so you have to have it a couple of inches away to feel the benefit. It's a fine product, it just needs better heat adjustment."
R3FB5OGX51ZYF2,Jim Yancy,https://www.amazon.com/gp/profile/amzn1.account.AH3VG6NAWMIPAR52WW6WM4IL3MSA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Vorarado heater,5,5.0 out of 5 stars,"This is a great little heater ,very quiet,perfect size to fit on counter and heats up quick",https://www.amazon.com/gp/customer-reviews/R3FB5OGX51ZYF2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00VXEJ6PC,"July 27, 2024",Color: Black,Verified Purchase,,,,,2025-06-03T13:50:11.929Z,4,32.23,0,Vorarado heater,"This is a great little heater ,very quiet,perfect size to fit on counter and heats up quick"
R11PBU6T1MAU4F,RP,https://www.amazon.com/gp/profile/amzn1.account.AGFHCAJ375H47ECJQS4IZ3TOIPSQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Small but strong,5,5.0 out of 5 stars,"Ideal combination of size, heat output, and price. A relative wanted for something for a small bathroom that needed to sit on the counter. Tried several others but the were all too big, too weak, or too loud. This did the trick without breaking the bank.",https://www.amazon.com/gp/customer-reviews/R11PBU6T1MAU4F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00VXEJ6PC,"February 28, 2024",Color: Black,Verified Purchase,,,,,2025-06-03T13:50:11.930Z,4,32.23,0,Small but strong,"Ideal combination of size, heat output, and price. A relative wanted for something for a small bathroom that needed to sit on the counter. Tried several others but the were all too big, too weak, or too loud. This did the trick without breaking the bank."
RSHV77H0OUKRI,Lauren,https://www.amazon.com/gp/profile/amzn1.account.AHLRCQNVWNSJULWAIJBRG4LZOSMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Best personal space warm/cool fan,5,5.0 out of 5 stars,"This is my favorite appliance. I can't believe how well it works and how durable it is. I have blood pressure problems and one moment. I am overheated. The next moment, I'm freezing cold. It also has a low setting that falls between heat and cold. I have knocked it onto the floor so many times and it still keeps going. I was also allowed to keep it with me in the hospital because it's not considered a space heater. It is a warm/cold fan with no metal working parts. It's absolutely perfect for a small area or even if it's next to you while you are sitting at your desk. I have bought several personal heaters over the years and this is my absolute favorite.",https://www.amazon.com/gp/customer-reviews/RSHV77H0OUKRI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00VXEJ6PC,"February 12, 2020",Color: Black,Verified Purchase,One person found this helpful,,,,2025-06-03T13:50:11.930Z,4,32.23,0,Best personal space warm/cool fan,"This is my favorite appliance. I can't believe how well it works and how durable it is. I have blood pressure problems and one moment. I am overheated. The next moment, I'm freezing cold. It also has a low setting that falls between heat and cold. I have knocked it onto the floor so many times and it still keeps going. I was also allowed to keep it with me in the hospital because it's not considered a space heater. It is a warm/cold fan with no metal working parts. It's absolutely perfect for a small area or even if it's next to you while you are sitting at your desk. I have bought several personal heaters over the years and this is my absolute favorite."
R3P7SD5EEF8REY,ANGELA MARIE ROWE,https://www.amazon.com/gp/profile/amzn1.account.AGO5FGN6SMC3FG3V5GSCHM2AD2AA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"It's small, user friendly for an inclosed room",5,5.0 out of 5 stars,I love it it served it's purpose under my desk to keep my hands warm. I work in a refrigerated warehouse,https://www.amazon.com/gp/customer-reviews/R3P7SD5EEF8REY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00VXEJ6PC,"June 26, 2024",Color: Black,Verified Purchase,,,,,2025-06-03T13:50:11.931Z,4,32.23,0,"It's small, user friendly for an inclosed room",I love it it served it's purpose under my desk to keep my hands warm. I work in a refrigerated warehouse
R1SCV77F08HIU8,Kyle D Ross,https://www.amazon.com/gp/profile/amzn1.account.AEOVYB4IPHF6Z2ZJOFDOEJ6N3ILQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great small space heater,5,5.0 out of 5 stars,"The home office area in my downstairs can get rather cold. I had a small Sunbeam space heater for years, but it finally broke (that was a pretty good heater, too).So, after some research, I found this one, the Vornado VH202. It's simple, it's compact, and they have a good reputation.Got it setup this morning, and wow, what a great little heater.  It's a simple design, with one fan speed; on.  It's gentle but it travels a long way. The heat settings are equally simple; none, 375 watts, and 750 watts. The low setting is perfect... not too hot, not too cool.Anyway, this one definitely gets my approval.",https://www.amazon.com/gp/customer-reviews/R1SCV77F08HIU8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00VXEJ6PC,"February 14, 2021",Color: Black,Verified Purchase,,,,,2025-06-03T13:50:11.931Z,4,32.23,0,Great small space heater,"The home office area in my downstairs can get rather cold. I had a small Sunbeam space heater for years, but it finally broke (that was a pretty good heater, too).So, after some research, I found this one, the Vornado VH202. It's simple, it's compact, and they have a good reputation.Got it setup this morning, and wow, what a great little heater.  It's a simple design, with one fan speed; on.  It's gentle but it travels a long way. The heat settings are equally simple; none, 375 watts, and 750 watts. The low setting is perfect... not too hot, not too cool.Anyway, this one definitely gets my approval."
RKIWSE6GANW1U,Kim Chase,https://www.amazon.com/gp/profile/amzn1.account.AGGO2WMRLDQ7ICLAKGDRFAKYFLQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great price & works great!,5,5.0 out of 5 stars,"I love Vornado products and have purchased some of their more expensive heaters & fans before (all still in use!), but I was shocked at just how powerful this little heater is. I bought  this for a  tiny room rental I have as extra heat during winter. Ended up using for my office (was using one of those tall oscillating, hot to touch heaters). This cute little heater works great...heats a rather large room (14x16) quickly & quietly & won’t burn you if you accidentally touch it. Wish it had a remote like my other Vornados, but for the price, totally worth it! I’d definitely buy one again if I needed more heat.",https://www.amazon.com/gp/customer-reviews/RKIWSE6GANW1U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00VXEJ6PC,"December 17, 2020",Color: Black,Verified Purchase,,,,,2025-06-03T13:50:11.932Z,4,32.23,0,Great price & works great!,"I love Vornado products and have purchased some of their more expensive heaters & fans before (all still in use!), but I was shocked at just how powerful this little heater is. I bought  this for a  tiny room rental I have as extra heat during winter. Ended up using for my office (was using one of those tall oscillating, hot to touch heaters). This cute little heater works great...heats a rather large room (14x16) quickly & quietly & won’t burn you if you accidentally touch it. Wish it had a remote like my other Vornados, but for the price, totally worth it! I’d definitely buy one again if I needed more heat."
R1BI798H7653JM,RL,https://www.amazon.com/gp/profile/amzn1.account.AFOERBBR3WTKZ6D42VS4MXQJHOWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Toxic smelling heater,1,1.0 out of 5 stars,"The heater emits a terrible, strong burning plastic smell. I have used it dozens of times, and it will not go away.",https://www.amazon.com/gp/customer-reviews/R1BI798H7653JM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00VXEJ6PC,"May 9, 2025",Color: Black,Verified Purchase,,,,,2025-06-03T13:50:11.932Z,4,32.23,0,Toxic smelling heater,"The heater emits a terrible, strong burning plastic smell. I have used it dozens of times, and it will not go away."
R35CZZFDCRFZSP,Jacob,https://www.amazon.com/gp/profile/amzn1.account.AEGFRSMFDBJ4SNG3JOUNWQRDYSDQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Bought for gf and I and we love them.,5,5.0 out of 5 stars,"I bought these for my girlfriend and I and we both love them and use them all the time. They are compact and the heat settings are very good. Not only would I buy this again but I would also consider buying a more expensive version. I love the safety button on the bottom, it's super easy and convenient. Overall the product does exactly what I bought it for. 5/5",https://www.amazon.com/gp/customer-reviews/R35CZZFDCRFZSP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00VXEJ6PC,"January 7, 2023",Color: Black,Verified Purchase,One person found this helpful,,,,2025-06-03T13:50:11.932Z,4,32.23,0,Bought for gf and I and we love them.,"I bought these for my girlfriend and I and we both love them and use them all the time. They are compact and the heat settings are very good. Not only would I buy this again but I would also consider buying a more expensive version. I love the safety button on the bottom, it's super easy and convenient. Overall the product does exactly what I bought it for. 5/5"
R1U9U54L0PLJS7,David Anderson,https://www.amazon.com/gp/profile/amzn1.account.AHG4XUNNKMZUSMC7UI3YRS5YMD7A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great little suplimental or personal space fan (see update),3,3.0 out of 5 stars,This is a well made stable personal space heater with strong tip-over protection so I feel it's really safe. It has a nice fan that's both gentle and big enough to get the heat out a few feet. Very comfortable to be near. Even on high it's not a blast furnace or too hot to sit near. It's just right. I use this in my shop on a thermostatically controlled outlet to keep everything from freezing when I'm not out there. When I am I use the high setting to take the edge off the cold. It keeps my 12 x 36 shop nice on cooler days down to perhaps 45 or so. I have a larger heater for when it's really cold and I want to work out there. I knocked a star off because this heater stank so badly the first time it was used I nearly packed it up and sent it back. But that went away quickly.Update Feb.2019: Lasted about 3 years with VERY light use.,https://www.amazon.com/gp/customer-reviews/R1U9U54L0PLJS7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00VXEJ6PC,"December 5, 2015",Color: Black,Verified Purchase,One person found this helpful,,,,2025-06-03T13:50:11.933Z,4,32.23,0,Great little suplimental or personal space fan (see update),This is a well made stable personal space heater with strong tip-over protection so I feel it's really safe. It has a nice fan that's both gentle and big enough to get the heat out a few feet. Very comfortable to be near. Even on high it's not a blast furnace or too hot to sit near. It's just right. I use this in my shop on a thermostatically controlled outlet to keep everything from freezing when I'm not out there. When I am I use the high setting to take the edge off the cold. It keeps my 12 x 36 shop nice on cooler days down to perhaps 45 or so. I have a larger heater for when it's really cold and I want to work out there. I knocked a star off because this heater stank so badly the first time it was used I nearly packed it up and sent it back. But that went away quickly.Update Feb.2019: Lasted about 3 years with VERY light use.
R1JIA456BST279,Munchkin,https://www.amazon.com/gp/profile/amzn1.account.AGRRET4XFVZCUHYFOMSE6T634D2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,HOLY COW!!!!,5,5.0 out of 5 stars,"I currently live in an old house. Old houses are known for being notoriously drafty, and this houses no exception. My room is a pretty average size, but it also has 3 large windows that are extremely drafty. There is also a door in my room that leads to a back area that stays freezing cold in the winter time, that also has 3 large windows There are very drafty, and it's all made worse by the fact that door does not close, and my room door has a large space underneath it that lets in cold air from the outside of it. The house does have radiator heaters, but they really don't heat up very well, and a lot of times you could barely tell when they are on. I don't get cold easily, and I prefer the cold over heat, So you know it's cold when I have to invest in a heater. 2 years ago I had about a $30 small room heater from Walmart and the heat put out on it was so bad I had to sleep with it underneath my blanket. Many times i'd set it on my side table so it could blow in my face, and i'd still be Freezing cold. I decided to just barrel through with it, until it randomly went out on me last month.  I decide to search for a heater on Amazon that was small but had a good heat put out with a good reviews, as I don't need a very large heater since I get hot easily.. let me tell you, this little heater is no joke. to feel the difference from my room to stepping out into the rest of the house as astronomical, You could definitely feel the difference, and it seems to be about a 30 degree difference. There is a knob on the back so you can adjust the temperature, but even the lowest temperature has a very high heat put out. I don't like sleeping with a lot of clothes on, as I've mentioned before I get hot easily. before I got this heater, i'd have to sleep with 2 blankets, as well as socks and A fuzzy onesie or a hoodie and sweatpants, but now I can walk around my room freely in a tank top and shorts And I'm Hot with only one blanket.  I also can't sleep when I'm overheated,  So for the first time  Since I've had this heater, or any other heater, I've had to turn off so I can sleep because of how hot it is. Even my cats burst through my door every time I open it so they can be in the room because of how warm it is common since the rest of the house is very cold.  It automatically turns off if it's not on an even surface. When I first plugged it up, I thought it was broken, but it did not register to me that it didn't turn on because I was holding it in my hands at an angle Paul, but as soon as I set it down it powered up, so it's definitely safe if you have things moved around or children running about. the outside of it does get a little hot though, but not so hot to the touch where you would burn yourself on it. it's completely metal, so it would still be a good idea to be cautious. Bonus points for it coming in cute colors!",https://www.amazon.com/gp/customer-reviews/R1JIA456BST279/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B28T4XWV,"November 19, 2023",Color: Green,Verified Purchase,5 people found this helpful,,,,2025-06-03T13:52:04.038Z,5,39.99,0,HOLY COW!!!!,"I currently live in an old house. Old houses are known for being notoriously drafty, and this houses no exception. My room is a pretty average size, but it also has 3 large windows that are extremely drafty. There is also a door in my room that leads to a back area that stays freezing cold in the winter time, that also has 3 large windows There are very drafty, and it's all made worse by the fact that door does not close, and my room door has a large space underneath it that lets in cold air from the outside of it. The house does have radiator heaters, but they really don't heat up very well, and a lot of times you could barely tell when they are on. I don't get cold easily, and I prefer the cold over heat, So you know it's cold when I have to invest in a heater. 2 years ago I had about a $30 small room heater from Walmart and the heat put out on it was so bad I had to sleep with it underneath my blanket. Many times i'd set it on my side table so it could blow in my face, and i'd still be Freezing cold. I decided to just barrel through with it, until it randomly went out on me last month.  I decide to search for a heater on Amazon that was small but had a good heat put out with a good reviews, as I don't need a very large heater since I get hot easily.. let me tell you, this little heater is no joke. to feel the difference from my room to stepping out into the rest of the house as astronomical, You could definitely feel the difference, and it seems to be about a 30 degree difference. There is a knob on the back so you can adjust the temperature, but even the lowest temperature has a very high heat put out. I don't like sleeping with a lot of clothes on, as I've mentioned before I get hot easily. before I got this heater, i'd have to sleep with 2 blankets, as well as socks and A fuzzy onesie or a hoodie and sweatpants, but now I can walk around my room freely in a tank top and shorts And I'm Hot with only one blanket.  I also can't sleep when I'm overheated,  So for the first time  Since I've had this heater, or any other heater, I've had to turn off so I can sleep because of how hot it is. Even my cats burst through my door every time I open it so they can be in the room because of how warm it is common since the rest of the house is very cold.  It automatically turns off if it's not on an even surface. When I first plugged it up, I thought it was broken, but it did not register to me that it didn't turn on because I was holding it in my hands at an angle Paul, but as soon as I set it down it powered up, so it's definitely safe if you have things moved around or children running about. the outside of it does get a little hot though, but not so hot to the touch where you would burn yourself on it. it's completely metal, so it would still be a good idea to be cautious. Bonus points for it coming in cute colors!"
R1073S4Q4OZL18,lechicklet,https://www.amazon.com/gp/profile/amzn1.account.AGYXRXQJHNLLNAPZKGWE5ZYO5YVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Small but mighty!,5,5.0 out of 5 stars,"Super compact and cute! There is a thermostat for the “auto shut off” feature which is nice, but it should be noted there is no low/med/high heat settings. The heater provides more than enough heat for my home office and I use it all the time. My first heater stopped working after a few months but Ann at isiLER Support had a brand new one shipped out to me within a few days! Super easy replacement process, and a very happy customer!",https://www.amazon.com/gp/customer-reviews/R1073S4Q4OZL18/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B28T4XWV,"April 28, 2025",Color: Green,Verified Purchase,One person found this helpful,,,,2025-06-03T13:52:04.039Z,5,39.99,0,Small but mighty!,"Super compact and cute! There is a thermostat for the “auto shut off” feature which is nice, but it should be noted there is no low/med/high heat settings. The heater provides more than enough heat for my home office and I use it all the time. My first heater stopped working after a few months but Ann at isiLER Support had a brand new one shipped out to me within a few days! Super easy replacement process, and a very happy customer!"
R3JW234KJJXIXK,Thomas Sampert,https://www.amazon.com/gp/profile/amzn1.account.AFJ5BRXLHCZZOHW2TGMY3QAJPEJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good little heater,4,4.0 out of 5 stars,"Cute little heater but stopped working after a few months, they are sending me a replacement with no hassle at all so I’m thankful for that. When it worked it put out a good amount of heat for its size!",https://www.amazon.com/gp/customer-reviews/R3JW234KJJXIXK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B28T4XWV,"May 9, 2025",Color: Green,Verified Purchase,,,,,2025-06-03T13:52:04.039Z,5,39.99,0,Good little heater,"Cute little heater but stopped working after a few months, they are sending me a replacement with no hassle at all so I’m thankful for that. When it worked it put out a good amount of heat for its size!"
RHFFDHFIMEOU9,Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AE3ILLI44ISYA77KZGEDXH4YF25A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great Heater & Customer Service,5,5.0 out of 5 stars,"Top notch heater, works great in my office! Had a small issue with the unit that customer service handled quickly and efficiently! Highly recommend!",https://www.amazon.com/gp/customer-reviews/RHFFDHFIMEOU9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B28T4XWV,"April 28, 2025",,Verified Purchase,One person found this helpful,,,,2025-06-03T13:52:04.040Z,5,39.99,0,Great Heater & Customer Service,"Top notch heater, works great in my office! Had a small issue with the unit that customer service handled quickly and efficiently! Highly recommend!"
R2YIB8T4GVI1Y0,Gaaaaaaaaaard,https://www.amazon.com/gp/profile/amzn1.account.AFSVDRIXDDCKS7C2EWSWAAQDGX4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Tip sensor failed —> RESOLVED,5,5.0 out of 5 stars,"Updated review (see original below) - So the tip over sensor in my heater failed in the “on” position, so the fan would stay on even if tipped. It got progressively worse after my original review and ended up melting part of the assembly on the inside that the tip sensor wires plugged into. I cut the wires and bypassed the tip sensor altogether. I STRONGLY recommend against doing this!! My heater is being used to heat a small greenhouse and poses almost no fire risk and even if it did start a fire, it would be sequestered to a safe area. That being said, I strongly believe that the malfunction I had was a fluke and not something that in and of itself could have caused a fire. Otherwise, this is a fantastic little forced air heater. FWIW, if you’re handy, it wouldn’t be difficult at all to upgrade the fan inside of it to a stronger/better fan since it’s a computer sized fan, do that at your own risk though. Despite my issue, I still liked this heater enough to originally give it three stars. I’m changing it to five because of the customer service. I never reached out to them because I assumed it would go the way most other negative Amazon experiences tend to go and I ultimately had a working fan. However, iSiler reached out to me to offer me a full refund of the product with a genuine apology. It didn’t feel too much like a cookie cutter response and they aren’t making me jump through hoops to receive the refund. The fact they went out of their way to get me my money back says an enormous amount about the business, and I’ll 100% buy any products they carry that I need from them in the future if they have it.——original review——Pretty okay little heater for the cost. It seems to be about average in noise production, but I think it stands out from the rest in its class aesthetically. My only problem with it is that the little button on the bottom failed in the “fan on” position. Not the button itself, it still moves up and down, but the fan doesn’t turn off.",https://www.amazon.com/gp/customer-reviews/R2YIB8T4GVI1Y0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B28T4XWV,"January 17, 2024",Color: Green,Verified Purchase,3 people found this helpful,,,,2025-06-03T13:52:04.041Z,5,39.99,0,Tip sensor failed —> RESOLVED,"Updated review (see original below) - So the tip over sensor in my heater failed in the “on” position, so the fan would stay on even if tipped. It got progressively worse after my original review and ended up melting part of the assembly on the inside that the tip sensor wires plugged into. I cut the wires and bypassed the tip sensor altogether. I STRONGLY recommend against doing this!! My heater is being used to heat a small greenhouse and poses almost no fire risk and even if it did start a fire, it would be sequestered to a safe area. That being said, I strongly believe that the malfunction I had was a fluke and not something that in and of itself could have caused a fire. Otherwise, this is a fantastic little forced air heater. FWIW, if you’re handy, it wouldn’t be difficult at all to upgrade the fan inside of it to a stronger/better fan since it’s a computer sized fan, do that at your own risk though. Despite my issue, I still liked this heater enough to originally give it three stars. I’m changing it to five because of the customer service. I never reached out to them because I assumed it would go the way most other negative Amazon experiences tend to go and I ultimately had a working fan. However, iSiler reached out to me to offer me a full refund of the product with a genuine apology. It didn’t feel too much like a cookie cutter response and they aren’t making me jump through hoops to receive the refund. The fact they went out of their way to get me my money back says an enormous amount about the business, and I’ll 100% buy any products they carry that I need from them in the future if they have it.——original review——Pretty okay little heater for the cost. It seems to be about average in noise production, but I think it stands out from the rest in its class aesthetically. My only problem with it is that the little button on the bottom failed in the “fan on” position. Not the button itself, it still moves up and down, but the fan doesn’t turn off."
