country,iso2c,year,GDP_Pcap,Population,Inflation
Saudi Arabia,SA,1994,7359.44904990217,18367528,0.564325478533109
Saudi Arabia,SA,1995,7588.7617944161,18888857,4.86843103056034
Saudi Arabia,SA,1996,8174.14270917232,19410280,1.22206988451304
Saudi Arabia,SA,1997,8323.82482334845,19938377,0.0571547037707559
Saudi Arabia,SA,1998,7169.36986349547,20472580,-0.371269734983801
Saudi Arabia,SA,1999,7697.26687628453,21009660,-1.33376350229425
Saudi Arabia,SA,2000,8795.26133853489,21547390,-1.12499477854773
Saudi Arabia,SA,2001,8337.32055071504,22085929,-1.12094477457178
Saudi Arabia,SA,2002,8380.95929549098,22623415,0.247186514299252
Saudi Arabia,SA,2003,9321.8038741016,23150847,0.61219439512525
Saudi Arabia,SA,2004,10935.0165904482,23661808,0.515506766998062
Saudi Arabia,SA,2005,13462.763048545,24397644,0.479230397826103
Saudi Arabia,SA,2006,14848.602058303,25382870,2.20902407871182
Saudi Arabia,SA,2007,15756.1936225077,26400068,4.16782330119979
Saudi Arabia,SA,2008,18944.8573497597,27437353,9.87024791275996
Saudi Arabia,SA,2009,15064.6312807243,28483797,5.05722314693633
Saudi Arabia,SA,2010,17958.9489913952,29411929,5.33941680637453
Saudi Arabia,SA,2011,22262.6136629624,30150945,5.82621608838853
Saudi Arabia,SA,2012,23878.5852917443,30821543,2.86626887489922
Saudi Arabia,SA,2013,23716.2606159022,31482498,3.53252470694923
Saudi Arabia,SA,2014,23543.5663423802,32125564,2.23629031536967
Saudi Arabia,SA,2015,19977.7946924217,32749848,1.20607322150117
Saudi Arabia,SA,2016,19300.0500059245,33416270,2.06884036053476
Saudi Arabia,SA,2017,20138.1463328409,34193122,-0.838194579675057
Saudi Arabia,SA,2018,23318.7381671416,35018133,2.45814158007533
Saudi Arabia,SA,2019,22430.238229402,35827362,-2.09333333333333
Saudi Arabia,SA,2020,19539.5658107346,35997107,3.44545825956691
Saudi Arabia,SA,2021,23185.8707917797,35950396,3.06328988941548
Saudi Arabia,SA,2022,NA,NA,2.47407371925372
Saudi Arabia,SAU,1987,NA,NA,NA
Saudi Arabia,SAU,1988,NA,NA,NA
Saudi Arabia,SAU,1989,NA,NA,NA
Saudi Arabia,SAU,1990,NA,NA,NA
Saudi Arabia,SAU,1991,NA,NA,NA
Saudi Arabia,SAU,1992,NA,NA,NA
Saudi Arabia,SAU,1993,NA,NA,NA
Saudi Arabia,SAU,1994,NA,NA,NA
Saudi Arabia,SAU,1995,NA,NA,NA
Saudi Arabia,SAU,1996,NA,NA,NA
Saudi Arabia,SAU,1997,NA,NA,NA
Saudi Arabia,SAU,1998,NA,NA,NA
Saudi Arabia,SAU,1999,NA,NA,NA
Saudi Arabia,SAU,2000,NA,NA,NA
Saudi Arabia,SAU,2001,NA,NA,NA
Saudi Arabia,SAU,2002,NA,NA,NA
Saudi Arabia,SAU,2003,NA,NA,NA
Saudi Arabia,SAU,2004,NA,NA,NA
Saudi Arabia,SAU,2005,NA,NA,NA
Saudi Arabia,SAU,2006,NA,NA,NA
Saudi Arabia,SAU,2007,NA,NA,NA
Saudi Arabia,SAU,2008,NA,NA,NA
Saudi Arabia,SAU,2009,NA,NA,NA
Saudi Arabia,SAU,2010,NA,NA,NA
Saudi Arabia,SAU,2011,NA,NA,NA
Saudi Arabia,SAU,2012,NA,NA,NA
Saudi Arabia,SAU,2013,NA,NA,NA
Saudi Arabia,SAU,2014,NA,NA,NA
Saudi Arabia,SAU,2015,NA,NA,NA
Saudi Arabia,SAU,2016,NA,NA,NA
Saudi Arabia,SAU,2017,NA,NA,NA
Saudi Arabia,SAU,2018,NA,NA,NA
Saudi Arabia,SAU,2019,NA,NA,NA
Saudi Arabia,SAU,2020,NA,NA,NA
South Africa,ZA,1960,529.561922967783,16520441,1.28885903549378
South Africa,ZA,1961,543.04222390279,16989464,2.10237396324093
South Africa,ZA,1962,560.699394703991,17503133,1.24628537807019
South Africa,ZA,1963,601.599951163452,18042215,1.33796971443196
South Africa,ZA,1964,642.688430997453,18603097,2.53497284090203
South Africa,ZA,1965,681.131111609705,19187194,4.06902873532948
South Africa,ZA,1966,718.118179407486,19789771,3.48923368982036
South Africa,ZA,1967,775.152812328935,20410677,3.5389915328063
South Africa,ZA,1968,813.508497039751,21050540,1.98613552880713
South Africa,ZA,1969,887.246702658342,21704214,3.23822451961745
South Africa,ZA,1970,948.591794191081,22368306,4.99187711721287
South Africa,ZA,1971,1016.48348351357,23031441,5.95739773780426
South Africa,ZA,1972,1034.49182061067,23698507,6.42570844638618
South Africa,ZA,1973,1364.20586798495,24382513,9.43398734926114
South Africa,ZA,1974,1650.4828913979,25077016,11.7241259217023
South Africa,ZA,1975,1664.48055673188,25777964,13.4259418678705
South Africa,ZA,1976,1554.00240807175,26480300,11.0203906361099
South Africa,ZA,1977,1666.49521820892,27199838,11.1519640869289
South Africa,ZA,1978,1846.85173778466,27943445,11.1356076531847
South Africa,ZA,1979,2196.69850992055,28697014,13.2936586533207
South Africa,ZA,1980,3034.66138994247,29463549,13.6602406858852
South Africa,ZA,1981,3080.83321934445,30232561,15.2542442656564
South Africa,ZA,1982,2769.09663788001,31022417,14.6390324191598
South Africa,ZA,1983,3019.09868499824,31865176,12.3032071438235
South Africa,ZA,1984,2590.01460223483,32768207,11.5264813036766
South Africa,ZA,1985,1909.73972253346,33752964,16.2942269399101
South Africa,ZA,1986,2103.19201899378,34877834,18.6549189263064
South Africa,ZA,1987,2672.68910019476,36119333,16.1605814426616
South Africa,ZA,1988,2780.58681833112,37393853,12.7795448229904
South Africa,ZA,1989,2794.39567898293,38668684,14.730918284745
South Africa,ZA,1990,3160.87836503322,39877570,14.3209557277219
South Africa,ZA,1991,3304.84632967771,40910959,15.334802353322
South Africa,ZA,1992,3519.01857067159,41760755,13.8746803836057
South Africa,ZA,1993,3461.37840011033,42525440,9.71746732988991
South Africa,ZA,1994,3547.94974989327,43267982,8.93852493545717
South Africa,ZA,1995,3904.30809156182,43986084,8.6804442262446
South Africa,ZA,1996,3654.96925406685,44661603,7.3541133870696
South Africa,ZA,1997,3731.40078918512,45285048,8.59778263173684
South Africa,ZA,1998,3336.42999098541,45852166,6.88054637817292
South Africa,ZA,1999,3267.93061026305,46364681,5.1814927974787
South Africa,ZA,2000,3241.67447517796,46813266,5.33895102929217
South Africa,ZA,2001,2867.46616836719,47229714,5.70190018305716
South Africa,ZA,2002,2708.43540979093,47661514,9.49471070324861
South Africa,ZA,2003,4095.71022983511,48104048,5.67941771099109
South Africa,ZA,2004,5268.2728672909,48556071,-0.692030271024119
South Africa,ZA,2005,5893.21302357697,49017147,2.0628461650463
South Africa,ZA,2006,6139.62604497215,49491756,3.24390776468061
South Africa,ZA,2007,6662.02968975357,49996094,6.17780683499413
South Africa,ZA,2008,6251.89483275936,50565812,10.0745755249181
South Africa,ZA,2009,6444.16706763545,51170779,7.21531413612565
South Africa,ZA,2010,8059.58701700552,51784921,4.08972989470472
South Africa,ZA,2011,8737.07977396507,52443325,4.99926696965254
South Africa,ZA,2012,8173.8691381716,53145033,5.72465791678303
South Africa,ZA,2013,7441.23085399675,53873616,5.78446909667191
South Africa,ZA,2014,6965.1378973693,54729551,6.12983770287145
South Africa,ZA,2015,6204.92990145846,55876504,4.54064227737914
South Africa,ZA,2016,5735.06678717842,56422274,6.57139642173959
South Africa,ZA,2017,6734.47515312493,56641209,5.18424664766131
South Africa,ZA,2018,7048.52221139611,57339635,4.51716522786587
South Africa,ZA,2019,6688.78727128797,58087055,4.12024587014984
South Africa,ZA,2020,5741.64312911877,58801927,3.21003597454107
South Africa,ZA,2021,7055.04477598783,59392255,4.61167217803201
South Africa,ZA,2022,NA,NA,7.03972661255875
South Africa,ZAF,1987,NA,NA,NA
South Africa,ZAF,1988,NA,NA,NA
South Africa,ZAF,1989,NA,NA,NA
South Africa,ZAF,1990,NA,NA,NA
South Africa,ZAF,1991,NA,NA,NA
South Africa,ZAF,1992,NA,NA,NA
South Africa,ZAF,1993,NA,NA,NA
South Africa,ZAF,1994,NA,NA,NA
South Africa,ZAF,1995,NA,NA,NA
South Africa,ZAF,1996,NA,NA,NA
South Africa,ZAF,1997,NA,NA,NA
South Africa,ZAF,1998,NA,NA,NA
South Africa,ZAF,1999,NA,NA,NA
South Africa,ZAF,2000,NA,NA,NA
South Africa,ZAF,2001,NA,NA,NA
South Africa,ZAF,2002,NA,NA,NA
South Africa,ZAF,2003,NA,NA,NA
South Africa,ZAF,2004,NA,NA,NA
South Africa,ZAF,2005,NA,NA,NA
South Africa,ZAF,2006,NA,NA,NA
South Africa,ZAF,2007,NA,NA,NA
South Africa,ZAF,2008,NA,NA,NA
South Africa,ZAF,2009,NA,NA,NA
South Africa,ZAF,2010,NA,NA,NA
South Africa,ZAF,2011,NA,NA,NA
South Africa,ZAF,2012,NA,NA,NA
South Africa,ZAF,2013,NA,NA,NA
South Africa,ZAF,2014,NA,NA,NA
South Africa,ZAF,2015,NA,NA,NA
South Africa,ZAF,2016,NA,NA,NA
South Africa,ZAF,2017,NA,NA,NA
South Africa,ZAF,2018,NA,NA,NA
South Africa,ZAF,2019,NA,NA,NA
South Africa,ZAF,2020,NA,NA,NA
Switzerland,CH,1960,1787.36034770201,5327827,1.43879470321088
Switzerland,CH,1961,1971.31632279228,5434294,1.84539787448659
Switzerland,CH,1962,2131.39165159983,5573815,4.31599287754383
Switzerland,CH,1963,2294.18284731738,5694247,3.44021288042956
Switzerland,CH,1964,2501.29318996377,5789228,3.08055687101811
Switzerland,CH,1965,2620.475547353,5856472,3.41447860846184
Switzerland,CH,1966,2784.73354771646,5918002,4.77597959563687
Switzerland,CH,1967,2960.72258588384,5991785,4.00519621563876
Switzerland,CH,1968,3121.8890308772,6067714,2.39582226957012
Switzerland,CH,1969,3344.78360254639,6136387,2.48903598959381
Switzerland,CH,1970,NA,6180877,3.61598678629519
Switzerland,CH,1971,NA,6213399,6.5732211192579
Switzerland,CH,1972,NA,6260956,6.6600070416024
Switzerland,CH,1973,NA,6307347,8.7546703302464
Switzerland,CH,1974,NA,6341405,9.76741431913023
Switzerland,CH,1975,NA,6338632,6.69659522507834
Switzerland,CH,1976,NA,6302504,1.71547632285655
Switzerland,CH,1977,NA,6281174,1.29599916278317
Switzerland,CH,1978,NA,6281738,1.02879289487424
Switzerland,CH,1979,NA,6294365,3.64764010558788
Switzerland,CH,1980,19410.1893547743,6319408,4.0225008483901
Switzerland,CH,1981,17679.8688671472,6354074,6.49030964005712
Switzerland,CH,1982,18015.1059588746,6391309,5.65510182392343
Switzerland,CH,1983,17874.2506500052,6418773,2.94979443545727
Switzerland,CH,1984,17005.5342408851,6441865,2.93145669136628
Switzerland,CH,1985,17166.5184994159,6470365,3.43539935298264
Switzerland,CH,1986,24480.4225642346,6504124,0.750309839410771
Switzerland,CH,1987,30466.1090219178,6545106,1.44032188041728
Switzerland,CH,1988,32717.9204479296,6593386,1.8724685973187
Switzerland,CH,1989,31334.9790794011,6646912,3.15526979710905
Switzerland,CH,1990,39574.5398083788,6715519,5.40395909218942
Switzerland,CH,1991,39544.4946826768,6799978,5.85959663468672
Switzerland,CH,1992,40713.6881521435,6875364,4.03703020778741
Switzerland,CH,1993,39237.1186558781,6938265,3.29262180313608
Switzerland,CH,1994,43091.7770970073,6993795,0.852116995120689
Switzerland,CH,1995,50113.8321221345,7040687,1.79982776867147
Switzerland,CH,1996,48092.6433036512,7071850,0.811634064628214
Switzerland,CH,1997,41584.441782159,7088906,0.520225422736623
Switzerland,CH,1998,42680.5867322391,7110001,0.0179384378439626
Switzerland,CH,1999,41695.6912912021,7143991,0.806444380959444
Switzerland,CH,2000,38865.021939688,7184250,1.55852919679006
Switzerland,CH,2001,39638.7911061864,7229854,0.989020329832555
Switzerland,CH,2002,42458.7384679187,7284753,0.64271150654328
Switzerland,CH,2003,49335.7456291067,7339001,0.638272930887213
Switzerland,CH,2004,54659.4571488233,7389625,0.802908730955216
Switzerland,CH,2005,56242.8933645639,7437115,1.17195420333701
Switzerland,CH,2006,59011.0324592016,7483934,1.05950928324804
Switzerland,CH,2007,64989.1553256031,7551117,0.732350603122241
Switzerland,CH,2008,74175.1927898555,7647675,2.42604117060162
Switzerland,CH,2009,71568.3123885672,7743831,-0.480481936423328
Switzerland,CH,2010,76531.3729407691,7824909,0.688238707220017
Switzerland,CH,2011,90476.7589651577,7912398,0.231349207650894
Switzerland,CH,2012,85836.2076767359,7996861,-0.692552018105236
Switzerland,CH,2013,87304.3305813557,8089346,-0.217323155115639
Switzerland,CH,2014,88724.9909402638,8188649,-0.0132025387515987
Switzerland,CH,2015,83806.4476003837,8282396,-1.14390867228178
Switzerland,CH,2016,82153.0745447889,8373338,-0.434618664285843
Switzerland,CH,2017,82254.3769269767,8451840,0.533787839825886
Switzerland,CH,2018,85217.3691512274,8514329,0.936335464113605
Switzerland,CH,2019,84121.9310304414,8575280,0.362886179940635
Switzerland,CH,2020,85656.322666307,8638167,-0.725874933313391
Switzerland,CH,2021,91991.6004583563,8703405,0.581814168489875
Switzerland,CH,2022,NA,NA,2.83502798644453
Switzerland,CHE,1987,NA,NA,NA
Switzerland,CHE,1988,NA,NA,NA
Switzerland,CHE,1989,NA,NA,NA
Switzerland,CHE,1990,NA,NA,NA
Switzerland,CHE,1991,NA,NA,NA
Switzerland,CHE,1992,NA,NA,NA
Switzerland,CHE,1993,NA,NA,NA
Switzerland,CHE,1994,NA,NA,NA
Switzerland,CHE,1995,NA,NA,NA
Switzerland,CHE,1996,NA,NA,NA
Switzerland,CHE,1997,NA,NA,NA
Switzerland,CHE,1998,NA,NA,NA
Switzerland,CHE,1999,NA,NA,NA
Switzerland,CHE,2000,NA,NA,NA
Switzerland,CHE,2001,NA,NA,NA
Switzerland,CHE,2002,NA,NA,NA
Switzerland,CHE,2003,NA,NA,NA
Switzerland,CHE,2004,NA,NA,NA
Switzerland,CHE,2005,NA,NA,NA
Switzerland,CHE,2006,NA,NA,NA
Switzerland,CHE,2007,NA,NA,NA
Switzerland,CHE,2008,NA,NA,NA
Switzerland,CHE,2009,NA,NA,NA
Switzerland,CHE,2010,NA,NA,NA
Switzerland,CHE,2011,NA,NA,NA
Switzerland,CHE,2012,NA,NA,NA
Switzerland,CHE,2013,NA,NA,NA
Switzerland,CHE,2014,NA,NA,NA
Switzerland,CHE,2015,NA,NA,NA
Switzerland,CHE,2016,NA,NA,NA
Switzerland,CHE,2017,NA,NA,NA
Switzerland,CHE,2018,NA,NA,NA
Switzerland,CHE,2019,NA,NA,NA
Switzerland,CHE,2020,NA,NA,NA
Thailand,TH,1960,103.800829154836,26596584,-0.765864332603765
Thailand,TH,1961,110.731666829649,27399963,7.3869900771771
Thailand,TH,1962,117.162113544618,28242174,3.69609856262892
Thailand,TH,1963,121.604327045974,29114124,0
Thailand,TH,1964,129.579038867105,30013573,-0.792079207921096
Thailand,TH,1965,141.851950517512,30940270,0.166333998420158
Thailand,TH,1966,165.57745418898,31883754,4.03520425067443
Thailand,TH,1967,171.69837367649,32839341,4.30965682357134
Thailand,TH,1968,179.87237002539501,33807357,1.79035960223016
Thailand,TH,1969,192.463401878414,34787583,2.45039085983106
Thailand,TH,1970,197.993749770897,35791728,-0.0880410855462499
Thailand,TH,1971,200.364068276751,36807997,0.484652665370736
Thailand,TH,1972,216.149536170184,37834384,4.83776673497442
Thailand,TH,1973,278.820019770674,38873060,15.5095497002705
Thailand,TH,1974,343.425325772448,39900961,24.3135598335014
Thailand,TH,1975,363.806018441335,40908471,5.33009708749864
Thailand,TH,1976,405.547949856411,41882128,4.14930555494794
Thailand,TH,1977,461.661062900619,42843802,7.60126687769027
Thailand,TH,1978,548.011193675584,43806715,7.92408985303786
Thailand,TH,1979,611.520183967289,44760091,9.89736596559925
Thailand,TH,1980,707.368390547861,45737753,19.703500522778
Thailand,TH,1981,745.733518269523,46727292,12.6629930710216
Thailand,TH,1982,767.076248458619,47700340,5.25907990316825
Thailand,TH,1983,822.731896460083,48670565,3.7265366212408
Thailand,TH,1984,842.069935224621,49636724,0.864898430279284
Thailand,TH,1985,768.865280048748,50594940,2.43173123433474
Thailand,TH,1986,836.14658966827,51542094,1.84167596806049
Thailand,TH,1987,962.961649428359,52479181,2.46646112823951
Thailand,TH,1988,1154.57939834532,53410965,3.86273074733655
Thailand,TH,1989,1329.99911807528,54324004,5.35546507986217
Thailand,TH,1990,1545.27468681279,55228410,5.86399474375829
Thailand,TH,1991,1751.06830866766,56099865,5.70985259891396
Thailand,TH,1992,1957.40758057422,56939020,4.13914575077055
Thailand,TH,1993,2230.84214929262,57776082,3.31219168428469
Thailand,TH,1994,2502.70387269963,58610010,5.04774897680756
Thailand,TH,1995,2848.61971229033,59424834,5.81818181818193
Thailand,TH,1996,3039.89010013038,60211096,5.80510554737347
Thailand,TH,1997,2462.41704939519,60989108,5.62579747129104
Thailand,TH,1998,1841.04237673117,61745217,7.99472875027459
Thailand,TH,1999,2028.56641026847,62442651,0.28472645922304
Thailand,TH,2000,2004.10720879939,63066603,1.59196917460974
Thailand,TH,2001,1889.97141079834,63649892,1.62690887314089
Thailand,TH,2002,2091.17807560833,64222580,0.697308976625456
Thailand,TH,2003,2350.84645917995,64776956,1.80434994635721
Thailand,TH,2004,2647.26171987261,65311166,2.75914926231081
Thailand,TH,2005,2876.24791831077,65821360,4.54036919634533
Thailand,TH,2006,3343.78445118442,66319525,4.63747436011765
Thailand,TH,2007,3934.68874340993,66826754,2.24154095286803
Thailand,TH,2008,4327.79760031594,67328239,5.46848949649844
Thailand,TH,2009,4154.18429682748,67813654,-0.845716092316723
Thailand,TH,2010,4996.37288602788,68270489,3.24758842443727
Thailand,TH,2011,5396.64942631764,68712846,3.80879058139634
Thailand,TH,2012,5748.63124106961,69157023,3.01489950334988
Thailand,TH,2013,6041.1274597099,69578602,2.18488618530682
Thailand,TH,2014,5822.38369858276,69960943,1.89514181898783
Thailand,TH,2015,5708.79692481031,70294397,-0.900424963291544
Thailand,TH,2016,5854.46108800162,70607037,0.188149704448173
Thailand,TH,2017,6436.79174605157,70898202,0.66563189313507
Thailand,TH,2018,7124.56454354255,71127802,1.06389754183022
Thailand,TH,2019,7630.03960991873,71307763,0.70672860131428
Thailand,TH,2020,6990.93550262041,71475664,-0.845937147357037
Thailand,TH,2021,7066.19054595323,71601103,1.23039541318382
Thailand,TH,2022,NA,NA,6.07741228434321
Thailand,THA,1987,NA,NA,NA
Thailand,THA,1988,NA,NA,NA
Thailand,THA,1989,NA,NA,NA
Thailand,THA,1990,NA,NA,NA
Thailand,THA,1991,NA,NA,NA
Thailand,THA,1992,NA,NA,NA
Thailand,THA,1993,NA,NA,NA
Thailand,THA,1994,NA,NA,NA
Thailand,THA,1995,NA,NA,NA
Thailand,THA,1996,NA,NA,NA
Thailand,THA,1997,NA,NA,NA
Thailand,THA,1998,NA,NA,NA
Thailand,THA,1999,NA,NA,NA
Thailand,THA,2000,NA,NA,NA
Thailand,THA,2001,NA,NA,NA
Thailand,THA,2002,NA,NA,NA
Thailand,THA,2003,NA,NA,NA
Thailand,THA,2004,NA,NA,NA
Thailand,THA,2005,NA,NA,NA
Thailand,THA,2006,NA,NA,NA
Thailand,THA,2007,NA,NA,NA
Thailand,THA,2008,NA,NA,NA
Thailand,THA,2009,NA,NA,NA
Thailand,THA,2010,NA,NA,NA
Thailand,THA,2011,NA,NA,NA
Thailand,THA,2012,NA,NA,NA
Thailand,THA,2013,NA,NA,NA
Thailand,THA,2014,NA,NA,NA
Thailand,THA,2015,NA,NA,NA
Thailand,THA,2016,NA,NA,NA
Thailand,THA,2017,NA,NA,NA
Thailand,THA,2018,NA,NA,NA
Thailand,THA,2019,NA,NA,NA
Thailand,THA,2020,NA,NA,NA
United Kingdom,GB,1960,1397.5948032844,52400000,1.00357570390171
United Kingdom,GB,1961,1472.38571407868,52800000,3.4474962304662
United Kingdom,GB,1962,1525.77585271032,53250000,4.19649888238551
United Kingdom,GB,1963,1613.45688373392,53650000,2.01854355976227
United Kingdom,GB,1964,1748.2881176141,54000000,3.28158694697213
United Kingdom,GB,1965,1873.56777435421,54348050,4.77377455386915
United Kingdom,GB,1966,1986.74715869685,54648500,3.90961779211888
United Kingdom,GB,1967,2058.78188198056,54943600,2.48211560474808
United Kingdom,GB,1968,1951.75859587532,55211700,4.69742798827244
United Kingdom,GB,1969,2100.66786858672,55441750,5.44666363048887
United Kingdom,GB,1970,2347.54431773747,55663250,6.36656841727438
United Kingdom,GB,1971,2649.80151387223,55896223,9.44483742337138
United Kingdom,GB,1972,3030.43251411977,56086065,7.07109839479793
United Kingdom,GB,1973,3426.27622050378,56194527,9.1960331665781
United Kingdom,GB,1974,3665.8627976419,56229974,16.0440111889862
United Kingdom,GB,1975,4299.74561799284,56225800,24.2072876743291
United Kingdom,GB,1976,4138.16778761535,56211968,16.5595225588084
United Kingdom,GB,1977,4681.43993173038,56193492,15.8402667458767
United Kingdom,GB,1978,5976.93816899991,56196504,8.26314103860768
United Kingdom,GB,1979,7804.76208051155,56246951,13.4212799774013
United Kingdom,GB,1980,10032.062080015,56314216,17.9659242656858
United Kingdom,GB,1981,9599.30622221965,56333829,11.8766265142296
United Kingdom,GB,1982,9146.07735701852,56313641,8.59886383332181
United Kingdom,GB,1983,8691.51881306514,56332848,4.60930327269783
United Kingdom,GB,1984,8179.19444064991,56422072,4.96071097821929
United Kingdom,GB,1985,8652.21654247593,56550268,6.07139434015118
United Kingdom,GB,1986,10611.112210096,56681396,3.42760940369308
United Kingdom,GB,1987,13118.586534629,56802050,4.14892232052949
United Kingdom,GB,1988,15987.1680775688,56928327,4.15535171583102
United Kingdom,GB,1989,16239.2821960944,57076711,5.76024909185262
United Kingdom,GB,1990,19095.4669984608,57247586,8.06346090938833
United Kingdom,GB,1991,19900.7266505069,57424897,7.46178295746933
United Kingdom,GB,1992,20487.1707852878,57580402,4.59154929577464
United Kingdom,GB,1993,18389.0195675099,57718614,2.55857796929707
United Kingdom,GB,1994,19709.2380983653,57865745,2.21901260504202
United Kingdom,GB,1995,23202.4615775949,58019030,2.69749518304432
United Kingdom,GB,1996,24440.3281377791,58166950,2.85178236397748
United Kingdom,GB,1997,26781.362168176,58316954,2.20114313510882
United Kingdom,GB,1998,28297.8659970584,58487141,1.82056163731558
United Kingdom,GB,1999,28786.9592756835,58682466,1.7529508005142
United Kingdom,GB,2000,28290.9725024578,58892514,1.18295624210404
United Kingdom,GB,2001,27886.7985907797,59119673,1.53234960272418
United Kingdom,GB,2002,30079.6600435049,59370479,1.52040245947458
United Kingdom,GB,2003,34479.3929332278,59647577,1.3765003854201
United Kingdom,GB,2004,40390.7858294925,59987905,1.39039756680426
United Kingdom,GB,2005,42131.6993992712,60401206,2.08913649025072
United Kingdom,GB,2006,44536.6197203512,60846820,2.45566166439288
United Kingdom,GB,2007,50435.37028921,61322463,2.38656150773328
United Kingdom,GB,2008,47429.9363403009,61806995,3.52140856342537
United Kingdom,GB,2009,38821.1795827116,62276270,1.96173173560107
United Kingdom,GB,2010,39693.1938701237,62766365,2.49265472467065
United Kingdom,GB,2011,42150.6981408821,63258810,3.85611244682819
United Kingdom,GB,2012,42485.5860695397,63700215,2.57323479654528
United Kingdom,GB,2013,43449.0917173139,64128273,2.29166666666666
United Kingdom,GB,2014,47447.5889322667,64602298,1.45112016293279
United Kingdom,GB,2015,45071.0743234873,65116219,0.368046842325369
United Kingdom,GB,2016,41146.0773555246,65611593,1.00841736811403
United Kingdom,GB,2017,40621.334478632,66058859,2.55775577557754
United Kingdom,GB,2018,43306.3083049317,66460344,2.29283990345939
United Kingdom,GB,2019,42747.080460496,66836327,1.73810460086511
United Kingdom,GB,2020,40318.5575660493,67081000,0.98948670377243
United Kingdom,GB,2021,46510.2827819127,67326569,2.51837109614205
United Kingdom,GB,2022,NA,NA,7.92204883147916
United Kingdom,GBR,1987,NA,NA,NA
United Kingdom,GBR,1988,NA,NA,NA
United Kingdom,GBR,1989,NA,NA,NA
United Kingdom,GBR,1990,NA,NA,NA
United Kingdom,GBR,1991,NA,NA,NA
United Kingdom,GBR,1992,NA,NA,NA
United Kingdom,GBR,1993,NA,NA,NA
United Kingdom,GBR,1994,NA,NA,NA
United Kingdom,GBR,1995,NA,NA,NA
United Kingdom,GBR,1996,NA,NA,NA
United Kingdom,GBR,1997,NA,NA,NA
United Kingdom,GBR,1998,NA,NA,NA
United Kingdom,GBR,1999,NA,NA,NA
United Kingdom,GBR,2000,NA,NA,NA
United Kingdom,GBR,2001,NA,NA,NA
United Kingdom,GBR,2002,NA,NA,NA
United Kingdom,GBR,2003,NA,NA,NA
United Kingdom,GBR,2004,NA,NA,NA
United Kingdom,GBR,2005,NA,NA,NA
United Kingdom,GBR,2006,NA,NA,NA
United Kingdom,GBR,2007,NA,NA,NA
United Kingdom,GBR,2008,NA,NA,NA
United Kingdom,GBR,2009,NA,NA,NA
United Kingdom,GBR,2010,NA,NA,NA
United Kingdom,GBR,2011,NA,NA,NA
United Kingdom,GBR,2012,NA,NA,NA
United Kingdom,GBR,2013,NA,NA,NA
United Kingdom,GBR,2014,NA,NA,NA
United Kingdom,GBR,2015,NA,NA,NA
United Kingdom,GBR,2016,NA,NA,NA
United Kingdom,GBR,2017,NA,NA,NA
United Kingdom,GBR,2018,NA,NA,NA
United Kingdom,GBR,2019,NA,NA,NA
United Kingdom,GBR,2020,NA,NA,NA
United States,US,1960,3007.12344537862,180671000,1.45797598627786
United States,US,1961,3066.56286916615,183691000,1.07072414764723
United States,US,1962,3243.84307754988,186538000,1.19877334820185
United States,US,1963,3374.51517105082,189242000,1.2396694214876
United States,US,1964,3573.94118474743,191889000,1.27891156462583
United States,US,1965,3827.52710972039,194303000,1.58516926383669
United States,US,1966,4146.31664631665,196560000,3.01507537688439
United States,US,1967,4336.42658722171,198712000,2.77278562259307
United States,US,1968,4695.92339043178,200706000,4.27179615288534
United States,US,1969,5032.14474262003,202677000,5.4623862002875
United States,US,1970,5234.2966662115,205052000,5.83825533848253
United States,US,1971,5609.38259952519,207661000,4.29276668813045
United States,US,1972,6094.01798986165,209896000,3.27227824655283
United States,US,1973,6726.35895596695,211909000,6.17776006377041
United States,US,1974,7225.69135952566,213854000,11.0548048048048
United States,US,1975,7801.45666356443,215973000,9.14314686496534
United States,US,1976,8592.25353727612,218035000,5.74481263549085
United States,US,1977,9452.57651914511,220239000,6.50168399472839
United States,US,1978,10564.9482220275,222585000,7.63096383885602
United States,US,1979,11674.1818666548,225055000,11.2544711292795
United States,US,1980,12574.7915062163,227225000,13.5492019749684
United States,US,1981,13976.10539252,229466000,10.3347153402771
United States,US,1982,14433.787727053,231664000,6.13142700027494
United States,US,1983,15543.8937174925,233792000,3.21243523316063
United States,US,1984,17121.2254849995,235825000,4.30053547523427
United States,US,1985,18236.8277265009,237924000,3.54564415209369
United States,US,1986,19071.2271949295,240133000,1.89804772234275
United States,US,1987,20038.9410992658,242289000,3.66456321751691
United States,US,1988,21417.0119305191,244499000,4.07774110744408
United States,US,1989,22857.1544330056,246819000,4.82700303008949
United States,US,1990,23888.6000088133,249623000,5.39795643990322
United States,US,1991,24342.2589048189,252981000,4.23496396453853
United States,US,1992,25418.9907763319,256514000,3.0288196781497
United States,US,1993,26387.2937338171,259919000,2.95165696638554
United States,US,1994,27694.853416234,263126000,2.6074415921546
United States,US,1995,28690.8757013347,266278000,2.80541968853655
United States,US,1996,29967.7127181749,269394000,2.9312041999344
United States,US,1997,31459.1389804773,272657000,2.33768993730741
United States,US,1998,32853.6769523009,275854000,1.55227909874362
United States,US,1999,34515.3902272076,279040000,2.18802719697358
United States,US,2000,36329.9560727102,282162411,3.37685727149935
United States,US,2001,37133.623113437,284968955,2.82617111885402
United States,US,2002,37997.7596573051,287625193,1.58603162650603
