ID,Username,ProfileURL,Title,Rating,Review Content,Review URL,Date,Format,Verified,Helpful,Thumbnails,Images,Video,Scraped At,Fan,Price,English,Manually Corrected Title,Manually Corrected Review Content
R24J6B6EUE733C,Simin,https://www.amazon.com/gp/profile/amzn1.account.AFAKVLUYD2XX2NG7WJUYDPXVFXZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,I ended up buying 5 of these,5,I bought one to text it out. My mom going through menopause and she really needed a portable fan.  She loved it so much she asked me to buy 4 more so she could give it to her friends and family. It super quiet though so you might forget it on and battery died but I guess that's also what's good about it. It's very quiet and surprisingly very powerful.,https://www.amazon.com/gp/customer-reviews/R24J6B6EUE733C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"November 18, 2022",,Verified Purchase,2 people found this helpful,,,,2025-05-28T15:55:19.408Z,7,33.99,0,I ended up buying 5 of these,I bought one to text it out. My mom going through menopause and she really needed a portable fan.  She loved it so much she asked me to buy 4 more so she could give it to her friends and family. It super quiet though so you might forget it on and battery died but I guess that's also what's good about it. It's very quiet and surprisingly very powerful.
R3V5IKLNWH56RK,Tina,https://www.amazon.com/gp/profile/amzn1.account.AFQGCAAZBGZ4JZFLOZQ4XADRGOGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,So far so good!,5,"I bought this because I needed and wanted something to use at night, as the noise helps, and it’s a million degrees in our apartment!I can say it’s much smaller than I expected, but seems ti be pretty powerful for the size of our bedroom. I like that you can make it different lengths, as I have this one in our dresser, which works perfectly.",https://www.amazon.com/gp/customer-reviews/R3V5IKLNWH56RK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"January 19, 2023",Color: White,Verified Purchase,2 people found this helpful,,,,2025-05-28T15:55:19.409Z,7,33.99,0,So far so good!,"I bought this because I needed and wanted something to use at night, as the noise helps, and it’s a million degrees in our apartment!I can say it’s much smaller than I expected, but seems ti be pretty powerful for the size of our bedroom. I like that you can make it different lengths, as I have this one in our dresser, which works perfectly."
R2L177IHS6DOZ0,Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AFQ4Y27O57T5TM2OXGAGYSXXKWGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Wrong color,4,Seems like a really good purchase but why is it black when it said it was white.  The box shows white on it and the pic shows white.  It is black.  Really don’t want to go to the trouble of sending it back but it is not the color I expected,https://www.amazon.com/gp/customer-reviews/R2L177IHS6DOZ0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"March 2, 2022",Color: White,Verified Purchase,,,,,2025-05-28T15:55:19.409Z,7,33.99,0,Wrong color,Seems like a really good purchase but why is it black when it said it was white.  The box shows white on it and the pic shows white.  It is black.  Really don’t want to go to the trouble of sending it back but it is not the color I expected
R2T5YJ9B2RIDQM,Sandra,https://www.amazon.com/gp/profile/amzn1.account.AF356RJU7GKMVNDM7UUYYDKLDGVA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Forceful and quiet,5,"We have a facial room that has limited space and needed a small quiet fan with the ability to blow air.  This was the perfect size and the color white is perfect in the room, very light weight and looks so hi tech.  The fan charges with a USB and once charged you can move wherever, the fan can extend and sit on the floor or you can minimize and place on a shelf, very versatile. We’ve had quite a few compliments and others asking us to send them the buying information.  We highly recommend this product for the value and so far reliability.",https://www.amazon.com/gp/customer-reviews/R2T5YJ9B2RIDQM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"July 26, 2021",Color: White,Verified Purchase,,,,,2025-05-28T15:55:19.409Z,7,33.99,0,Forceful and quiet,"We have a facial room that has limited space and needed a small quiet fan with the ability to blow air.  This was the perfect size and the color white is perfect in the room, very light weight and looks so hi tech.  The fan charges with a USB and once charged you can move wherever, the fan can extend and sit on the floor or you can minimize and place on a shelf, very versatile. We’ve had quite a few compliments and others asking us to send them the buying information.  We highly recommend this product for the value and so far reliability."
RFJ2N062DUYSX,Yakelin,https://www.amazon.com/gp/profile/amzn1.account.AFVYQTRYVOSGQCJZ53Y6MM345FCA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Perfecto,5,Lo compre pqrq enviar a mi país de origen y a la verdad es muy funcional,https://www.amazon.com/gp/customer-reviews/RFJ2N062DUYSX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"June 10, 2024",Color: White,Verified Purchase,,,,,2025-05-28T15:55:19.410Z,7,33.99,0,Perfecto,Lo compre pqrq enviar a mi país de origen y a la verdad es muy funcional
R13JX756SYKMSR,Joycelyn R.,https://www.amazon.com/gp/profile/amzn1.account.AHPCPUXYLNUYDONHZBVP6EYDKCNQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Spinning is very powerful d cool.,5,The size of the fan is not heavy very light.,https://www.amazon.com/gp/customer-reviews/R13JX756SYKMSR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"July 10, 2024",Color: Pink 10800Mah,Verified Purchase,,,,,2025-05-28T15:55:19.410Z,7,33.99,0,Spinning is very powerful d cool.,The size of the fan is not heavy very light.
R1VI4BC84MZK64,Sky,https://www.amazon.com/gp/profile/amzn1.account.AHCPNKRSQLNJSPK54U55MBV75BSA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Thumbs up! Convenient fan,4,"Super convenientThe battery life isn’t the best. I noticed the longer you have it on charge the faster is dies. But aside from that it’s a great fan! I brought it to Hawaii with me on vacation and let me tell you, it saved lives 😄",https://www.amazon.com/gp/customer-reviews/R1VI4BC84MZK64/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"September 16, 2022",,Verified Purchase,2 people found this helpful,,,,2025-05-28T15:55:19.411Z,7,33.99,0,Thumbs up! Convenient fan,"Super convenientThe battery life isn’t the best. I noticed the longer you have it on charge the faster is dies. But aside from that it’s a great fan! I brought it to Hawaii with me on vacation and let me tell you, it saved lives 😄"
R1817SDAHQ2ZYV,Susan Richardson,https://www.amazon.com/gp/profile/amzn1.account.AEL62SDJPWQFEVZSOT66C4GM7SUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great little fan,5,Great little fan. Powerful but almost silent.  Perfect for taking on vacation.  Very pleased,https://www.amazon.com/gp/customer-reviews/R1817SDAHQ2ZYV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"June 12, 2024",Color: White,Verified Purchase,2 people found this helpful,,,,2025-05-28T15:55:19.411Z,7,33.99,0,Great little fan,Great little fan. Powerful but almost silent.  Perfect for taking on vacation.  Very pleased
R2MYZT2SQ3UOOX,Kimstress,https://www.amazon.com/gp/profile/amzn1.account.AET2IFWODF3RMGM33RPRRRIHQH6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Bought by Mistake BUT I LOVE IT!,5,"UPDATE 8/22:  I just bought my THIRD fan!!!As a woman of a ""certain age,"" I sometimes suddenly get hot, ha ha, and this fan IS SO AMAZING!!* Charges with USB cord, holds charge for quite awhile* As lite or strong as you want it* DOZENS of positions to get it just right* Super quiet* FITS IN LARGE HANDBAG OR TRAVEL BAG!You cannot and will not be disappointed!",https://www.amazon.com/gp/customer-reviews/R2MYZT2SQ3UOOX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"April 9, 2022",Color: White,Verified Purchase,,,,,2025-05-28T15:55:19.412Z,7,33.99,0,Bought by Mistake BUT I LOVE IT!,"UPDATE 8/22:  I just bought my THIRD fan!!!As a woman of a ""certain age,"" I sometimes suddenly get hot, ha ha, and this fan IS SO AMAZING!!* Charges with USB cord, holds charge for quite awhile* As lite or strong as you want it* DOZENS of positions to get it just right* Super quiet* FITS IN LARGE HANDBAG OR TRAVEL BAG!You cannot and will not be disappointed!"
R310E2J7QZ0T87,Karla D,https://www.amazon.com/gp/profile/amzn1.account.AFCBCOVQ2TUEUAQNV6NPKINAKWRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,This is the greatest invention ever.,5,"This is amazing.  Perfect height for keeping by my bedside, but easy to move to my work desk or anywhere else I need it. I love that it's collapsible.  It's quiet, blows cold air, the fan face can tip upwards...it's great. I now own THREE.  I want more.",https://www.amazon.com/gp/customer-reviews/R310E2J7QZ0T87/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"August 10, 2023",Color: White,Verified Purchase,One person found this helpful,,,,2025-05-28T15:55:27.076Z,7,33.99,0,This is the greatest invention ever.,"This is amazing.  Perfect height for keeping by my bedside, but easy to move to my work desk or anywhere else I need it. I love that it's collapsible.  It's quiet, blows cold air, the fan face can tip upwards...it's great. I now own THREE.  I want more."
R11WN7KYXTCAR1,Yeaboii,https://www.amazon.com/gp/profile/amzn1.account.AEUU7XUATRC7UGBFQW6LLEHSRQQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Strong air pressure for such a small device,4,Would have been nice if it came with a carry bag and you were able to stow the remote in the device . My last one was able to do this .,https://www.amazon.com/gp/customer-reviews/R11WN7KYXTCAR1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"November 6, 2022",,Verified Purchase,2 people found this helpful,,,,2025-05-28T15:55:27.077Z,7,33.99,0,Strong air pressure for such a small device,Would have been nice if it came with a carry bag and you were able to stow the remote in the device . My last one was able to do this .
RM9HM6AGYCXO5,Son unos calcetines Xl y los pedí largar me kedaron grande ,https://www.amazon.com/gp/profile/amzn1.account.AG3JLKDIOGI3UDSX6O3N6KGZ4DNA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Los recomiendo,5,Me agrado q tiene diferentes maneras de alargarlo,https://www.amazon.com/gp/customer-reviews/RM9HM6AGYCXO5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"July 20, 2024",Color: White,Verified Purchase,,,,,2025-05-28T15:55:27.077Z,7,33.99,0,Los recomiendo,Me agrado q tiene diferentes maneras de alargarlo
R18G8W89MPK6M7,Ann Brski,https://www.amazon.com/gp/profile/amzn1.account.AFJ7GLZPSZBWKVB2WSYMJKTY3TWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Makes a weird hum,4,"I enjoy this fan, it’s portable, doesn’t need to be plugged in BUT when it’s on, the fan sound is not the typical sound. It’s kinda buzz sounding but eventually we tune it out and fall asleep. Worth it if you need it.",https://www.amazon.com/gp/customer-reviews/R18G8W89MPK6M7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"July 2, 2022",Color: White,Verified Purchase,,,,,2025-05-28T15:55:27.077Z,7,33.99,0,Makes a weird hum,"I enjoy this fan, it’s portable, doesn’t need to be plugged in BUT when it’s on, the fan sound is not the typical sound. It’s kinda buzz sounding but eventually we tune it out and fall asleep. Worth it if you need it."
RX5TOREDVCT5O,Jaryy,https://www.amazon.com/gp/profile/amzn1.account.AEXHZOZ5VZ46LDVSYA4ZW3OWUSOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Charging connection on the fan broke,3,"Fan was doing good till about 3 months ago , which would be me having it for 8 months only!! Not even a full year with this fan and it won’t even charge anymore and it’s completely dead so it’s useless now. Not worth the $.",https://www.amazon.com/gp/customer-reviews/RX5TOREDVCT5O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"July 11, 2023",Color: White,Verified Purchase,One person found this helpful,,,,2025-05-28T15:55:27.078Z,7,33.99,0,Charging connection on the fan broke,"Fan was doing good till about 3 months ago , which would be me having it for 8 months only!! Not even a full year with this fan and it won’t even charge anymore and it’s completely dead so it’s useless now. Not worth the $."
RQR3SRKFBCXO5,oreosnmilk1812,https://www.amazon.com/gp/profile/amzn1.account.AGCASK6HR6NZRQX363F5BI4YKS3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,good fan,4,"I like that it was portable and i like the fact it can work anywhere but i dislike how long it would last, on a low setting i can get maybe 9 hours max. On high it lasts about 2 hours",https://www.amazon.com/gp/customer-reviews/RQR3SRKFBCXO5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"July 25, 2022",Color: Pink,Verified Purchase,,,,,2025-05-28T15:55:27.078Z,7,33.99,0,good fan,"I like that it was portable and i like the fact it can work anywhere but i dislike how long it would last, on a low setting i can get maybe 9 hours max. On high it lasts about 2 hours"
R2QN7UKUTHWW6M,Kimber5183,https://www.amazon.com/gp/profile/amzn1.account.AHU2CPXHUTIYW7GQSW7LU65L5JSA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Greatest buy EVER!!!,5,"Oh my goodness!!! This is the greatest thing ever! I am so in love! My husband and I sleep with a fan on at home and when we go places miss that luxury. My husband made fun of me thinking it was not going to blow hard until I turned it on. Now he loves it! At home I have it next to my vanity. It is so easily collapsible to take with you. Does not take up a lot of room. Battery life is good, but when we use it over night we keep it plugged in. Highly recommend!",https://www.amazon.com/gp/customer-reviews/R2QN7UKUTHWW6M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"January 13, 2022",Color: White,Verified Purchase,,,,,2025-05-28T15:55:27.079Z,7,33.99,0,Greatest buy EVER!!!,"Oh my goodness!!! This is the greatest thing ever! I am so in love! My husband and I sleep with a fan on at home and when we go places miss that luxury. My husband made fun of me thinking it was not going to blow hard until I turned it on. Now he loves it! At home I have it next to my vanity. It is so easily collapsible to take with you. Does not take up a lot of room. Battery life is good, but when we use it over night we keep it plugged in. Highly recommend!"
RDXBPYMFNMRGD,J. Gates,https://www.amazon.com/gp/profile/amzn1.account.AF5T65QPVLTRCJDORKHMXPOXYGEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,WASTE OF MONEY! BATTERY LIFE IS HORRIBLE!!!!!,3,■■■BUYER BEWARE■■■ SAVE YOUR MONEY THIS FAN IS NOT!! WORTH THE MONEY THE BATTERY LIFE IS HORRIBLE AND THE SPEED ON HIGH IS LIKE ITS RUNNING ON LOW SPEED. AGAIN SAVE YOUR MONEY AND MOVE ON THIS IS NOT WORTH YOUR HARD EARNED MONEY  I WANTED TO RETURN FOR REFUND BUT CANT RETURN AS I DIDNT OPEN THE BOX/FAN TO USE THIS USELESS FAN TILL AFTER... RETURN DATE EXPIRED.,https://www.amazon.com/gp/customer-reviews/RDXBPYMFNMRGD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"November 13, 2022",,Verified Purchase,One person found this helpful,,,,2025-05-28T15:55:27.079Z,7,33.99,0,WASTE OF MONEY! BATTERY LIFE IS HORRIBLE!!!!!,■■■BUYER BEWARE■■■ SAVE YOUR MONEY THIS FAN IS NOT!! WORTH THE MONEY THE BATTERY LIFE IS HORRIBLE AND THE SPEED ON HIGH IS LIKE ITS RUNNING ON LOW SPEED. AGAIN SAVE YOUR MONEY AND MOVE ON THIS IS NOT WORTH YOUR HARD EARNED MONEY  I WANTED TO RETURN FOR REFUND BUT CANT RETURN AS I DIDNT OPEN THE BOX/FAN TO USE THIS USELESS FAN TILL AFTER... RETURN DATE EXPIRED.
R1GRR9D1CBE56O,Arl,https://www.amazon.com/gp/profile/amzn1.account.AFHU4QTZNMF3VFKUQFOXMO2BT3SQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Can't live without it!,5,"I love this. Holds a charge forever so I carry it around the house and keep it next to me all the time: eating breakfast, blowdrying my hair, working from home at my desk. etc. It is just amazing and makes life much more comfortable.",https://www.amazon.com/gp/customer-reviews/R1GRR9D1CBE56O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"September 3, 2023",Color: White,Verified Purchase,One person found this helpful,,,,2025-05-28T15:55:27.080Z,7,33.99,0,Can't live without it!,"I love this. Holds a charge forever so I carry it around the house and keep it next to me all the time: eating breakfast, blowdrying my hair, working from home at my desk. etc. It is just amazing and makes life much more comfortable."
R1T6VEOI251ORJ,Keagan Young,https://www.amazon.com/gp/profile/amzn1.account.AGSQRHO7LEKO4SWHKLQAP47QJO4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,lovely but short-lived,3,"this fan was great!! but one of the fan blades suddenly weakened and fell off, not long after having it :( it is impossible to reach out to get a replacement part for the blades or something, but i would really like if they could reach out :"")",https://www.amazon.com/gp/customer-reviews/R1T6VEOI251ORJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"August 27, 2023",Color: Pink,Verified Purchase,,,,,2025-05-28T15:55:27.080Z,7,33.99,0,lovely but short-lived,"this fan was great!! but one of the fan blades suddenly weakened and fell off, not long after having it :( it is impossible to reach out to get a replacement part for the blades or something, but i would really like if they could reach out :"")"
R2NLE6D4ROR3IM,Lisa Farmer,https://www.amazon.com/gp/profile/amzn1.account.AEDMKURFOSGEFQATKNIKGPK3DMXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Fan,5,Works good,https://www.amazon.com/gp/customer-reviews/R2NLE6D4ROR3IM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"April 21, 2025",Color: White,Verified Purchase,,,,,2025-05-28T15:56:43.494Z,8,36.6,0,Fan,Works good
R2F9NIWVK5N1UL,brian ,https://www.amazon.com/gp/profile/amzn1.account.AHDGHD3RSCX57WZ4S6WOJGL7BHPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Fan,5,Great quiet fan for it size definitely worth every penny for this model,https://www.amazon.com/gp/customer-reviews/R2F9NIWVK5N1UL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"March 8, 2025",Color: Black,Verified Purchase,,,,,2025-05-28T15:56:43.495Z,8,36.6,0,Fan,Great quiet fan for it size definitely worth every penny for this model
R12JPWOMA7SHAC,DeepField,https://www.amazon.com/gp/profile/amzn1.account.AHYUVVLQ3K4SNBUSRY3CPSYQOI7A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great Value,4,"Good fan.  The base provides strong support with no vibration even on the highest setting.  Noise is reasonably low.  There's no noise from the electric motor, just the blades cutting through the air.  Low price, great value.",https://www.amazon.com/gp/customer-reviews/R12JPWOMA7SHAC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"April 22, 2025",Color: Black,Verified Purchase,,,,,2025-05-28T15:56:43.496Z,8,36.6,0,Great Value,"Good fan.  The base provides strong support with no vibration even on the highest setting.  Noise is reasonably low.  There's no noise from the electric motor, just the blades cutting through the air.  Low price, great value."
R21N6LNZ27S6VX,Jersey Boy,https://www.amazon.com/gp/profile/amzn1.account.AEIPM6AFVIPMTCQINYUFF526LXMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Works as expected,5,"Assembly slightly different from instructions.  The 2 screws that are indicated to firmly hold the outer base to the fan are no longer included. The parts now just snap together. I don’t think this will be a problem if you don’t move the fan around too much. The fan doesn’t have a wire handle.  There’s an indentation molded in back of the plastic part that holds the back grill to the fan. I don’t care for this.  That being said, it moves a LOT of air and performs as expected.  We just have to see if it lasts.Only using it on the lowest setting. Don’t need more. It’s plenty.",https://www.amazon.com/gp/customer-reviews/R21N6LNZ27S6VX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"July 9, 2024",Color: White,Verified Purchase,4 people found this helpful,,,,2025-05-28T15:56:43.496Z,8,36.6,0,Works as expected,"Assembly slightly different from instructions.  The 2 screws that are indicated to firmly hold the outer base to the fan are no longer included. The parts now just snap together. I don’t think this will be a problem if you don’t move the fan around too much. The fan doesn’t have a wire handle.  There’s an indentation molded in back of the plastic part that holds the back grill to the fan. I don’t care for this.  That being said, it moves a LOT of air and performs as expected.  We just have to see if it lasts.Only using it on the lowest setting. Don’t need more. It’s plenty."
R6CN1QF12WG39,Jan,https://www.amazon.com/gp/profile/amzn1.account.AFK7L674DWULXIK7BLMCCDMJGEAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"16"" COMFORT ZONE DESKTOP OSCILLATING FAN",1,"The first one I received, the fan blade was broken but AMAZON'S great CUSTOMER SERVICE got right on it and replaced it without any hassle. The replacement was a breeze to put together. I liked that it had a metal grill and a carrying handle. I was replacing a fan manufactured by a different company bc the fan blade broke on it. This fan had been running great over the last 15+ years.  When I called the manufacturer, I was told that they didn't have a  replacement blade that would fit my old fan. This is the reason why I ordered the Comfort Zone.  I asked plenty of questions about how much air it would push/blow, ect., and thought I'd try it based on customer's answers and reviews. In the meantime, my daughter asked me if she could have my old fan, with the fan blade that was all duct taped together. Fortunately, I found a replacement fan blade for it right here on AMAZON and ordered it. I wasnt really happy with the Comfort Zone because I was very used to the wind power that my old fan could push/blow. On the #1 setting, it pushed more air than the Comfort Zone when I set it on #2 setting. After the replacement fan blade finally came in, I took over to my daughter's place and took out the broken fan blade (pathic looking thing) and put in the new one. After I put it back together, I set it on #3 and was amazed with the difference between both fans comparing wind power.  That was enough reason for me to decide to return the Comfort Zone. When my refund is processed, I'm definitely going to orderer the same type fan that I gave to my daughter from the manufacturer that made it. I shouldve purchased it from the very beginning, but I wanted a metal grill and my old fan had a plastic one. I just hope it lasts as long as my old fan has been going. It had 6 different settings so I could position it down, in the middle, up and anywhere in between. It also oscillated. I'm not sure if I'm supposed to mention the competitors name but whoever proofs my review before it's posted can remove it. I'm ordering the 16"" desktop fan that oscillates manufactured by LASKO! It literally BLEW THE COMPETITOR'S COMFORT ZONE FAN that I ordered away!  After having the Comfort Zone fan running in my place when needed and then comparing to the LASKO that I gave to my daughter after replacing the broken blade, the difference was like night and day.",https://www.amazon.com/gp/customer-reviews/R6CN1QF12WG39/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"June 26, 2019",Color: White,Verified Purchase,21 people found this helpful,,,,2025-05-28T15:56:43.497Z,8,36.6,0,"16"" COMFORT ZONE DESKTOP OSCILLATING FAN","The first one I received, the fan blade was broken but AMAZON'S great CUSTOMER SERVICE got right on it and replaced it without any hassle. The replacement was a breeze to put together. I liked that it had a metal grill and a carrying handle. I was replacing a fan manufactured by a different company bc the fan blade broke on it. This fan had been running great over the last 15+ years.  When I called the manufacturer, I was told that they didn't have a  replacement blade that would fit my old fan. This is the reason why I ordered the Comfort Zone.  I asked plenty of questions about how much air it would push/blow, ect., and thought I'd try it based on customer's answers and reviews. In the meantime, my daughter asked me if she could have my old fan, with the fan blade that was all duct taped together. Fortunately, I found a replacement fan blade for it right here on AMAZON and ordered it. I wasnt really happy with the Comfort Zone because I was very used to the wind power that my old fan could push/blow. On the #1 setting, it pushed more air than the Comfort Zone when I set it on #2 setting. After the replacement fan blade finally came in, I took over to my daughter's place and took out the broken fan blade (pathic looking thing) and put in the new one. After I put it back together, I set it on #3 and was amazed with the difference between both fans comparing wind power.  That was enough reason for me to decide to return the Comfort Zone. When my refund is processed, I'm definitely going to orderer the same type fan that I gave to my daughter from the manufacturer that made it. I shouldve purchased it from the very beginning, but I wanted a metal grill and my old fan had a plastic one. I just hope it lasts as long as my old fan has been going. It had 6 different settings so I could position it down, in the middle, up and anywhere in between. It also oscillated. I'm not sure if I'm supposed to mention the competitors name but whoever proofs my review before it's posted can remove it. I'm ordering the 16"" desktop fan that oscillates manufactured by LASKO! It literally BLEW THE COMPETITOR'S COMFORT ZONE FAN that I ordered away!  After having the Comfort Zone fan running in my place when needed and then comparing to the LASKO that I gave to my daughter after replacing the broken blade, the difference was like night and day."
R20E94UNR60FHE,peg johnson,https://www.amazon.com/gp/profile/amzn1.account.AG7ZSSSIHM3DBLD34GA5D7CX2QRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,want both guards to be metal,3,I bought this exact Fan last time and it had metal font and back guards  this time i got plastic back guard and metal fron guards? the plastic guards dry rot and break into pcs when you go to clean then. then you end up throwing away a perfectly good motor because you cant run i!,https://www.amazon.com/gp/customer-reviews/R20E94UNR60FHE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"April 15, 2025",Color: White,Verified Purchase,One person found this helpful,,,,2025-05-28T15:56:43.497Z,8,36.6,0,want both guards to be metal,I bought this exact Fan last time and it had metal font and back guards  this time i got plastic back guard and metal fron guards? the plastic guards dry rot and break into pcs when you go to clean then. then you end up throwing away a perfectly good motor because you cant run i!
R3UZA8IVMUZ4GQ,Nick,https://www.amazon.com/gp/profile/amzn1.account.AGOVVCVB2HR3CVANWVZCTENW4VTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,First One - Great Product... Second One - Not so much !!!,5,"I ordered one of these Fans and it is still working very well. However, I recently ordered and recieved a second one... Sadly, I can't give it the same Rating. This one works just fine as well, but when it's on, regardless of speed, it makes a notable tucking sound. It's not really very loud, and it's not a high pitch ticking, but it's non stop and yes, it does get on my nerves.I thought about sending it back, but thought maybe the next one would have the same problem !!!",https://www.amazon.com/gp/customer-reviews/R3UZA8IVMUZ4GQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"August 21, 2024",Color: Black,Verified Purchase,2 people found this helpful,,,,2025-05-28T15:56:43.498Z,8,36.6,0,First One - Great Product... Second One - Not so much !!!,"I ordered one of these Fans and it is still working very well. However, I recently ordered and recieved a second one... Sadly, I can't give it the same Rating. This one works just fine as well, but when it's on, regardless of speed, it makes a notable tucking sound. It's not really very loud, and it's not a high pitch ticking, but it's non stop and yes, it does get on my nerves.I thought about sending it back, but thought maybe the next one would have the same problem !!!"
R1UE835GVCRK43,Jenn F,https://www.amazon.com/gp/profile/amzn1.account.AHHRCMGOM6N2CM6YHYU3ZSL4IYMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Works great!,5,"Super easy to assemble, it’s a nice size so it does well at maintaining a level of air flow to keep you cool and has been running steadily every night.  It was so good I purchased a second one for another bedroom.The noise level is tolerable, personally I like the white noise it creates while on low. At the highest speeds one of the fans tends to rattle a bit and needs adjusting otherwise it’s great.",https://www.amazon.com/gp/customer-reviews/R1UE835GVCRK43/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"September 17, 2024",Color: White,Verified Purchase,3 people found this helpful,,,,2025-05-28T15:56:43.498Z,8,36.6,0,Works great!,"Super easy to assemble, it’s a nice size so it does well at maintaining a level of air flow to keep you cool and has been running steadily every night.  It was so good I purchased a second one for another bedroom.The noise level is tolerable, personally I like the white noise it creates while on low. At the highest speeds one of the fans tends to rattle a bit and needs adjusting otherwise it’s great."
R1QDYCJUIY26VT,P. T. Keeble,https://www.amazon.com/gp/profile/amzn1.account.AG3D3SEZGBHG7HIVLEZ62WGKGOHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Box had been opened and fan repacked poorly.,4,Box had definitely been opened and fan repacked poorly. Loose parts inside the box and original packing stuffed in the bottom. No visible damage and works OK after assembly.,https://www.amazon.com/gp/customer-reviews/R1QDYCJUIY26VT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"March 15, 2025",Color: White,Verified Purchase,One person found this helpful,,,,2025-05-28T15:56:43.499Z,8,36.6,0,Box had been opened and fan repacked poorly.,Box had definitely been opened and fan repacked poorly. Loose parts inside the box and original packing stuffed in the bottom. No visible damage and works OK after assembly.
