ID,Username,ProfileURL,Title,Rating,Review Text,Review Content,Review URL,Date,Format,Verified,Helpful,Thumbnails,Images,Video,Scraped At,Heater,Price,English,Title1,Review1,sentiment_score_Rev,sentiment_score_Title
R3PT58KIE6MOBS,Marshall,https://www.amazon.com/gp/profile/amzn1.account.AE6KE3OYE2NSBP33DLNJF33ZFNUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Everything is great except the noise level,3,3.0 out of 5 stars,It’s marketed as quiet but it regularly impacts my ability to sleep because of the noise level. It clicks when it turns on and the fan sound is considerable. If you are sensitive to noise like me. Maybe consider infrared heaters instead.,https://www.amazon.com/gp/customer-reviews/R3PT58KIE6MOBS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,16-Feb-25,Color: Gray,Verified Purchase,,,,,2025-06-03T15:33:56.780Z,7,34.15,0,Everything is great except the noise level,It’s marketed as quiet but it regularly impacts my ability to sleep because of the noise level. It clicks when it turns on and the fan sound is considerable. If you are sensitive to noise like me. Maybe consider infrared heaters instead.,0.8462,0.6249
R3RIES9Y56TNIX,Cyndi,https://www.amazon.com/gp/profile/amzn1.account.AE4NOJVJLVNQ2KUCCUBIKOWFQYCA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great space heater!,5,5.0 out of 5 stars,Small but mighty! This heater works so well in my office that I’m getting one for home too!,https://www.amazon.com/gp/customer-reviews/R3RIES9Y56TNIX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,15-Feb-25,Color: Black,Verified Purchase,,,,,2025-06-03T15:33:56.781Z,7,34.15,0,Great space heater!,Small but mighty! This heater works so well in my office that I’m getting one for home too!,0.6365,0.6588
R3EF483BGZ7460,J2,https://www.amazon.com/gp/profile/amzn1.account.AFOMUVIKE7VZWB4GLSLMJQ6UU54Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good product,5,5.0 out of 5 stars,Works well. Good safety features.,https://www.amazon.com/gp/customer-reviews/R3EF483BGZ7460/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,14-Feb-25,Color: Black,Verified Purchase,,,,,2025-06-03T15:33:56.781Z,7,34.15,0,Good product,Works well. Good safety features.,0.7783,0.4404
R2S51SKZV2B1AW,I really like it. ,https://www.amazon.com/gp/profile/amzn1.account.AHBATSEGQUV4IIJ3FX6PYG5FCUSQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,It's a good product,5,5.0 out of 5 stars,Works great sends off a good amount of heat and I love it,https://www.amazon.com/gp/customer-reviews/R2S51SKZV2B1AW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,3-Feb-25,Color: Gray,Verified Purchase,,,,,2025-06-03T15:33:56.782Z,7,34.15,0,It's a good product,Works great sends off a good amount of heat and I love it,0.9042,0.4404
R17KHACWNT280C,Francisco Mora,https://www.amazon.com/gp/profile/amzn1.account.AGOQI3PFEJQIT4RD56W3LPATZ4EQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Warm !,5,5.0 out of 5 stars,"Had for a year and works great. Just recently started becoming a bit noisy but it's also a year old, still works great. Keeps the space I need warm and the oscillator is an added benefit. Worth the money",https://www.amazon.com/gp/customer-reviews/R17KHACWNT280C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,31-Jan-25,Color: Gray,Verified Purchase,,,,,2025-06-03T15:33:56.782Z,7,34.15,0,Warm !,"Had for a year and works great. Just recently started becoming a bit noisy but it's also a year old, still works great. Keeps the space I need warm and the oscillator is an added benefit. Worth the money",0.9481,0.2942
R3I46QF8CFVY29,Susan,https://www.amazon.com/gp/profile/amzn1.account.AG3MWPNYGD6QQYAXKDXLXDHHNXUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Not poisonous.,4,4.0 out of 5 stars,I’d like to retract my “poisonous” review. we’ve done some testing and this item isn’t an issue.,https://www.amazon.com/gp/customer-reviews/R3I46QF8CFVY29/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,26-Jan-25,Color: Gray,Verified Purchase,,,,,2025-06-03T15:33:56.783Z,7,34.15,0,Not poisonous.,I’d like to retract my “poisonous” review. we’ve done some testing and this item isn’t an issue.,0.3612,0.4585
RJERRZVVF7HXE,MahmahgooseMahmahgoose,https://www.amazon.com/gp/profile/amzn1.account.AEJWW77RRPR4RMN2YB6ODVFJGVKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Perfect for my sewing room!,5,5.0 out of 5 stars,"I highly recommend this little portable heater if you just want to stay warm at the office or, like me, use it for a small sewing/craft room. Works great in my room which is approximately 120 sq ft. I like the auto shut off if it gets knocked over, too. It also will keep the same room temp when you set it after you get the room the temp you want. I just got it so we shall see how it holds up this winter with daily use. It's very quiet, as you can hear in attached video and this was the high setting, too.",https://www.amazon.com/gp/customer-reviews/RJERRZVVF7HXE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,17-Jan-25,Color: Gray,Verified Purchase,3 people found this helpful,https://m.media-amazon.com/images/I/71ViT9YSdUL._SY88.jpg,https://m.media-amazon.com/images/I/71ViT9YSdUL.jpg,,2025-06-03T15:33:56.784Z,7,34.15,0,Perfect for my sewing room!,"I highly recommend this little portable heater if you just want to stay warm at the office or, like me, use it for a small sewing/craft room. Works great in my room which is approximately 120 sq ft. I like the auto shut off if it gets knocked over, too. It also will keep the same room temp when you set it after you get the room the temp you want. I just got it so we shall see how it holds up this winter with daily use. It's very quiet, as you can hear in attached video and this was the high setting, too.",0.9245,0.6114
R25KMKXLKXVQRD,Sherry Crosbie,https://www.amazon.com/gp/profile/amzn1.account.AG7GYPD3UJIXW5N6HSP2GMEB3GFA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Makes a horrible smell,1,1.0 out of 5 stars,Buyer beware.  I do not run this heater for long periods of time.  Just enough to take the chill off a small room.  After having this heater for 13 days it’s producing a horrible smell.  And I am unable to return it due to not having the packaging it came with.,https://www.amazon.com/gp/customer-reviews/R25KMKXLKXVQRD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,16-Jan-25,Color: Gray,Verified Purchase,One person found this helpful,,,,2025-06-03T15:34:03.526Z,7,34.15,0,Makes a horrible smell,Buyer beware.  I do not run this heater for long periods of time.  Just enough to take the chill off a small room.  After having this heater for 13 days it’s producing a horrible smell.  And I am unable to return it due to not having the packaging it came with.,-0.5423,-0.5423
R2JZXY3AL369ZG,Katsy,https://www.amazon.com/gp/profile/amzn1.account.AFZLWZPZLAWYJWBBAODYIEOUNIPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Not Worth Time or Money,1,1.0 out of 5 stars,This was an oscillating heater that quit oscillating after about 5 hours use.,https://www.amazon.com/gp/customer-reviews/R2JZXY3AL369ZG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,15-Jan-25,Color: Gray,Verified Purchase,,,,,2025-06-03T15:34:03.526Z,7,34.15,0,Not Worth Time or Money,This was an oscillating heater that quit oscillating after about 5 hours use.,0,-0.1695
ROYQYVBORLE3Y,JJones,https://www.amazon.com/gp/profile/amzn1.account.AHFSQWOBRUXDYHIPKGYBGT5JFCIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,The best heater,5,5.0 out of 5 stars,This heater is one of the best ones I’ve ever purchased. It gives off plenty of heat and is easy to use and has a safety feature. The noise level is low and it great value for the money.,https://www.amazon.com/gp/customer-reviews/ROYQYVBORLE3Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,11-Jan-25,Color: Gray,Verified Purchase,2 people found this helpful,,,,2025-06-03T15:34:03.528Z,7,34.15,0,The best heater,This heater is one of the best ones I’ve ever purchased. It gives off plenty of heat and is easy to use and has a safety feature. The noise level is low and it great value for the money.,0.936,0.6369
R6FULZ32OLLUB,Jfc,https://www.amazon.com/gp/profile/amzn1.account.AGCBMACDHOYJF4JLM3YK6CBA6XVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Jfc,5,5.0 out of 5 stars,It is good for what I needed. It was fine thank you,https://www.amazon.com/gp/customer-reviews/R6FULZ32OLLUB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,10-Jan-25,Color: Gray,Verified Purchase,One person found this helpful,,,,2025-06-03T15:34:03.529Z,7,34.15,0,Jfc,It is good for what I needed. It was fine thank you,0.7351,0
R1G39HNJYGZWIQ,Doyl,https://www.amazon.com/gp/profile/amzn1.account.AHRPP6Z42GZXQ7FR4GJNAERB43RQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Lousy,1,1.0 out of 5 stars,This little heater did not blow heat any farther than 8 inches.,https://www.amazon.com/gp/customer-reviews/R1G39HNJYGZWIQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,10-Jan-25,Color: Black,Verified Purchase,,,,,2025-06-03T15:34:03.529Z,7,34.15,0,Lousy,This little heater did not blow heat any farther than 8 inches.,0,-0.5423
RL4ID56ZHOT47,Cynthia,https://www.amazon.com/gp/profile/amzn1.account.AGD5VENMFDMT4CUEO6EF5KZAUO2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Stopped working/ handle broke,1,1.0 out of 5 stars,I bought two of these. The first one I bought for my daughter last year around this time and it suddenly just stopped working. The second one I bought  for my self and it slid off my desk at work and the handle broke. The quality of these heaters are disappointing to say the least,https://www.amazon.com/gp/customer-reviews/RL4ID56ZHOT47/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,8-Jan-25,Color: Gray,Verified Purchase,,,,,2025-06-03T15:34:03.530Z,7,34.15,0,Stopped working/ handle broke,I bought two of these. The first one I bought for my daughter last year around this time and it suddenly just stopped working. The second one I bought  for my self and it slid off my desk at work and the handle broke. The quality of these heaters are disappointing to say the least,-0.7845,-0.5719
R1KW3YMC13QL1T,Leslie ,https://www.amazon.com/gp/profile/amzn1.account.AFTLYRYCFXLPBAPGJR5W7JEET2WA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Works great,4,4.0 out of 5 stars,I've had this for a year now & it works great. I like that it auto shuts off when it gets too hot & starts right back up once the temp cools off long enough.,https://www.amazon.com/gp/customer-reviews/R1KW3YMC13QL1T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,6-Jan-25,Color: Gray,Verified Purchase,One person found this helpful,,,,2025-06-03T15:34:03.530Z,7,34.15,0,Works great,I've had this for a year now & it works great. I like that it auto shuts off when it gets too hot & starts right back up once the temp cools off long enough.,0.765,0.6249
R2OILXUUC7KTGA,Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AGJVFTAS4TVAUFUQLKNGSG4LFSSA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"Efficient, convenient & gets the job done. Would buy more if needed",5,5.0 out of 5 stars,"Not too large, but is excellent for my master bathroom & 10x10’ bedroom",https://www.amazon.com/gp/customer-reviews/R2OILXUUC7KTGA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,29-Dec-24,Color: Gray,Verified Purchase,2 people found this helpful,,,,2025-06-03T15:34:03.531Z,7,34.15,0,"Efficient, convenient & gets the job done. Would buy more if needed","Not too large, but is excellent for my master bathroom & 10x10’ bedroom",0.7227,0.4215
RSEWS2YIWUJI6,Winnie,https://www.amazon.com/gp/profile/amzn1.account.AENYT7M7KLD5GX7SQ4MZFHH3UG2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Love it!,5,5.0 out of 5 stars,We use it to heat a small room that is usually the coldest room in the house.,https://www.amazon.com/gp/customer-reviews/RSEWS2YIWUJI6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,21-Dec-24,Color: Gray,Verified Purchase,One person found this helpful,,,,2025-06-03T15:34:03.531Z,7,34.15,0,Love it!,We use it to heat a small room that is usually the coldest room in the house.,0,0.6696
R26K5T9YYMXNGM,Ondray,https://www.amazon.com/gp/profile/amzn1.account.AECQ5FIMQVC6B35EGW774ZMSVGCA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,works!,5,5.0 out of 5 stars,"Great for cold natured people.  Works as advertised.  I'd buy one again, but this one is still rockin'.",https://www.amazon.com/gp/customer-reviews/R26K5T9YYMXNGM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,12-Dec-24,Color: Gray,Verified Purchase,3 people found this helpful,,,,2025-06-03T15:34:03.532Z,7,34.15,0,works!,"Great for cold natured people.  Works as advertised.  I'd buy one again, but this one is still rockin'.",0.3716,0
R3VRWELPE9KOIA,JP,https://www.amazon.com/gp/profile/amzn1.account.AHLV5ENVD2643R4R7PLNU677673Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Broke 11 Days after Amazon 30 day warranty,1,1.0 out of 5 stars,"The heater tips when it oscillates but was willing to deal with it. However once it broke I could not get a hold of any live person from the manufacturer and Amazon had a hands off/ not my problem stance. Very deflective, very unaccountable.Don't by this product!",https://www.amazon.com/gp/customer-reviews/R3VRWELPE9KOIA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,3-Dec-24,Color: Gray,Verified Purchase,,,,,2025-06-03T15:34:11.344Z,7,34.15,0,Broke 11 Days after Amazon 30 day warranty,"The heater tips when it oscillates but was willing to deal with it. However once it broke I could not get a hold of any live person from the manufacturer and Amazon had a hands off/ not my problem stance. Very deflective, very unaccountable.Don't by this product!",0.1353,-0.2732
RIVB2UIZVBGSI,Teresa,https://www.amazon.com/gp/profile/amzn1.account.AGXPKPKDHCOC4ZX2KVKAYB5WSHPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Heats bedroom well,5,5.0 out of 5 stars,"This arrived on time, was well packaged and in good condition. It heats our bedroom and bathroom well when the door is closed, so we use our larger more expensive heating system less. Good for one room heating, perhaps more depending on the size of the rooms. I did get the 3 years insurance that goes with it, just in case some problem should arise.",https://www.amazon.com/gp/customer-reviews/RIVB2UIZVBGSI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,26-Nov-24,Color: Gray,Verified Purchase,3 people found this helpful,,,,2025-06-03T15:34:11.345Z,7,34.15,0,Heats bedroom well,"This arrived on time, was well packaged and in good condition. It heats our bedroom and bathroom well when the door is closed, so we use our larger more expensive heating system less. Good for one room heating, perhaps more depending on the size of the rooms. I did get the 3 years insurance that goes with it, just in case some problem should arise.",0.719,0.2732
R3J1O6G0O8N2W6,Bacunwulf,https://www.amazon.com/gp/profile/amzn1.account.AEIFLOM4ARPP7JJJDCK27NGY42VQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Works great.,5,5.0 out of 5 stars,Heat went out and unable to get anyone to come out. It was 32 degrees. It heatedmy downstairs to 70 in no time. Getting one for upstairs.,https://www.amazon.com/gp/customer-reviews/R3J1O6G0O8N2W6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,23-Nov-24,Color: Gray,Verified Purchase,2 people found this helpful,,,,2025-06-03T15:34:11.345Z,7,34.15,0,Works great.,Heat went out and unable to get anyone to come out. It was 32 degrees. It heatedmy downstairs to 70 in no time. Getting one for upstairs.,-0.296,0.6249
R2GP529BX3HMI7,Brian Phillips,https://www.amazon.com/gp/profile/amzn1.account.AHPMLI52HYQUTDUUAI6Z6MJHRIAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,LOUD,2,2.0 out of 5 stars,It puts the heat out but it’s loud.  I’m going to return it:,https://www.amazon.com/gp/customer-reviews/R2GP529BX3HMI7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,21-Nov-24,Color: Gray,Verified Purchase,One person found this helpful,,,,2025-06-03T15:34:11.346Z,7,34.15,0,LOUD,It puts the heat out but it’s loud.  I’m going to return it:,0,0
R36P6HUFVWDTBM,10/10!,https://www.amazon.com/gp/profile/amzn1.account.AEMISOBCCVMYLDA3OLNRFEX5RMGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Worth the money!,5,5.0 out of 5 stars,Puts out heat very quickly and quietly. Intuitively designed for easy use. At first glance the size is deceiving but man does it get the job done! A huge plus is the oscillating feature. Performs so well I had to buy 2 more for the offices!,https://www.amazon.com/gp/customer-reviews/R36P6HUFVWDTBM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,14-Nov-24,Color: Gray,Verified Purchase,6 people found this helpful,,,,2025-06-03T15:34:11.346Z,7,34.15,0,Worth the money!,Puts out heat very quickly and quietly. Intuitively designed for easy use. At first glance the size is deceiving but man does it get the job done! A huge plus is the oscillating feature. Performs so well I had to buy 2 more for the offices!,0.8124,0.2942
R27XM327PG8D93,Timothy S,https://www.amazon.com/gp/profile/amzn1.account.AHS2LI6XQVA5ZUOSFHEGIEGB76WQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Throws the heat,4,4.0 out of 5 stars,"Throws a lot of heat, but is noisy.",https://www.amazon.com/gp/customer-reviews/R27XM327PG8D93/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,12-Nov-24,Color: Gray,Verified Purchase,One person found this helpful,,,,2025-06-03T15:34:11.347Z,7,34.15,0,Throws the heat,"Throws a lot of heat, but is noisy.",-0.2617,0
RCOW1QUO22S4P,Ellen Flynn,https://www.amazon.com/gp/profile/amzn1.account.AEL5Q5YZJZMVM7NEZRSSUGODUE4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Very Noisy,1,1.0 out of 5 stars,Just got the heater out to warm up.  It’s so loud that I have to turn it off to have a conversation.  I would not recommend it.,https://www.amazon.com/gp/customer-reviews/RCOW1QUO22S4P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,17-Oct-24,Color: Gray,Verified Purchase,3 people found this helpful,,,,2025-06-03T15:34:11.347Z,7,34.15,0,Very Noisy,Just got the heater out to warm up.  It’s so loud that I have to turn it off to have a conversation.  I would not recommend it.,-0.0541,-0.2484
R4LZRGW7OO2I3,MZ,https://www.amazon.com/gp/profile/amzn1.account.AE7BRM4RLSJQKA6LWEH4J3MURPOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Stopped working after 60 days,1,1.0 out of 5 stars,"Do not buy, poor quality",https://www.amazon.com/gp/customer-reviews/R4LZRGW7OO2I3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,9-Aug-24,Color: Gray,Verified Purchase,2 people found this helpful,,,,2025-06-03T15:34:11.348Z,7,34.15,0,Stopped working after 60 days,"Do not buy, poor quality",0.3724,-0.2263
R2Q3RQPMEOXJMV,Moonbeam,https://www.amazon.com/gp/profile/amzn1.account.AF65YRKTESMSM6KSH6C47EJPKXNQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Heater good but Amazon is the worst in Customer service!!,1,1.0 out of 5 stars,The  product is great but Amazon is really bad on their customer service. I will not purchase from them again!!! I will definitely go somewhere else and pay more first!!!,https://www.amazon.com/gp/customer-reviews/R2Q3RQPMEOXJMV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,10-May-24,Color: Gray,Verified Purchase,2 people found this helpful,,,,2025-06-03T15:34:11.348Z,7,34.15,0,Heater good but Amazon is the worst in Customer service!!,The  product is great but Amazon is really bad on their customer service. I will not purchase from them again!!! I will definitely go somewhere else and pay more first!!!,0.3671,-0.6409
R2JDRT75F3G5G9,Francesca L Cicero,https://www.amazon.com/gp/profile/amzn1.account.AFRIFQXKCF5KBWPE4RNRCXBVOHYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Safety features are problematic,2,2.0 out of 5 stars,"For some reason, this heater will be running on high and then just inexplicably stop sending out heat (even though its on). And then randomly it will turn back on again. But if this is a safety feature, it doesn't actually help because I want the heater on full blast and then to turn it off when I am warm enough. Because this automatically turns off (even when on high and full blast) I forget that it's actually on and still plugged in, which is more problematic than just being able to turn it off because i'm at the correct temperature. I wish I had saved the box to return it before realizing this. STAY AWAY if you want to heat yourself to the temperature you want, rather than whatever this thing is doing.",https://www.amazon.com/gp/customer-reviews/R2JDRT75F3G5G9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,30-Apr-24,Color: Gray,Verified Purchase,3 people found this helpful,,,,2025-06-03T15:34:11.349Z,7,34.15,0,Safety features are problematic,"For some reason, this heater will be running on high and then just inexplicably stop sending out heat (even though its on). And then randomly it will turn back on again. But if this is a safety feature, it doesn't actually help because I want the heater on full blast and then to turn it off when I am warm enough. Because this automatically turns off (even when on high and full blast) I forget that it's actually on and still plugged in, which is more problematic than just being able to turn it off because i'm at the correct temperature. I wish I had saved the box to return it before realizing this. STAY AWAY if you want to heat yourself to the temperature you want, rather than whatever this thing is doing.",0.6729,-0.0258
R3J9QBCE7TXYDD,D. G. Jensen,https://www.amazon.com/gp/profile/amzn1.account.AFN7VGKFIBZUIFH7JOUYZQL3B6XQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Works great!,5,5.0 out of 5 stars,"Great little heater, love that it oscillates so it gives more heat coverage.",https://www.amazon.com/gp/customer-reviews/R3J9QBCE7TXYDD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,8-Apr-24,Color: Gray,Verified Purchase,,,,,2025-06-03T15:34:16.969Z,7,34.15,0,Works great!,"Great little heater, love that it oscillates so it gives more heat coverage.",0.8411,0.6588
R21FIYYVDB8DZY,elizabeth ,https://www.amazon.com/gp/profile/amzn1.account.AGEE7FCXW3PR4IDSJTCAOZVM36RQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Cheap,1,1.0 out of 5 stars,Cheap. Fan inside  broke as soon as I turned it on,https://www.amazon.com/gp/customer-reviews/R21FIYYVDB8DZY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,28-Mar-24,Color: Gray,Verified Purchase,,,,,2025-06-03T15:34:16.969Z,7,34.15,0,Cheap,Cheap. Fan inside  broke as soon as I turned it on,-0.128,0
RQSF904VUDB22,Mark Strehle,https://www.amazon.com/gp/profile/amzn1.account.AH36GR76CT3BGTMF5BBNW2XBU3DA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,loud,3,3.0 out of 5 stars,fan very loud  hard to watch tv in same room,https://www.amazon.com/gp/customer-reviews/RQSF904VUDB22/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,13-Mar-24,Color: Gray,Verified Purchase,One person found this helpful,,,,2025-06-03T15:34:16.971Z,7,34.15,0,loud,fan very loud  hard to watch tv in same room,0.1585,0
R18Q2SZHROJ0IG,John,https://www.amazon.com/gp/profile/amzn1.account.AGRV4YUMPMU5D5RBFQEQK65AX4SA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Cpmpact,4,4.0 out of 5 stars,Works well but doesn't blow much air.,https://www.amazon.com/gp/customer-reviews/R18Q2SZHROJ0IG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,9-Mar-24,Color: Gray,Verified Purchase,3 people found this helpful,,,,2025-06-03T15:34:16.972Z,7,34.15,0,Cpmpact,Works well but doesn't blow much air.,0.1406,0
R3M1UZFCIS0828,Shopper,https://www.amazon.com/gp/profile/amzn1.account.AEV5SK7RH3BAGPKDQ7UQ7H7JXRWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Ceramic heater,1,1.0 out of 5 stars,Not much heat coming from it. I was going to return but I missed your window.,https://www.amazon.com/gp/customer-reviews/R3M1UZFCIS0828/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,5-Mar-24,Color: Gray,Verified Purchase,One person found this helpful,,,,2025-06-03T15:34:16.972Z,7,34.15,0,Ceramic heater,Not much heat coming from it. I was going to return but I missed your window.,-0.4215,0
RYZCGSXG8NHCA,lavaughn,https://www.amazon.com/gp/profile/amzn1.account.AF2EWJACDXAJCDWMKZVBH7WU3JAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,The Best Little Heater,5,5.0 out of 5 stars,I purchased this heater in January! I also purchased the $25 Comfort Zone Heater. Am heating a large space so use two heaters to take the chill out quickly. This heater is superior! That is why I purchased a second one. This may cost $40.00 but it gets the job done. It heats half the space quickly. The 25 dollar heater is OK but does not do as good or quick of a job as the $40. heater. I purchased the second one to really heat the room quickly.,https://www.amazon.com/gp/customer-reviews/RYZCGSXG8NHCA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,22-Feb-24,Color: Gray,Verified Purchase,6 people found this helpful,,,,2025-06-03T15:34:16.973Z,7,34.15,0,The Best Little Heater,I purchased this heater in January! I also purchased the $25 Comfort Zone Heater. Am heating a large space so use two heaters to take the chill out quickly. This heater is superior! That is why I purchased a second one. This may cost $40.00 but it gets the job done. It heats half the space quickly. The 25 dollar heater is OK but does not do as good or quick of a job as the $40. heater. I purchased the second one to really heat the room quickly.,0.6569,0.6369
R2XY44TQPBOSB3,Sherri,https://www.amazon.com/gp/profile/amzn1.account.AE4XG3ADT6ZGGBH4TZ3HZT3QCFLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Love it,5,5.0 out of 5 stars,Works well for our small bathroom with no heating vents,https://www.amazon.com/gp/customer-reviews/R2XY44TQPBOSB3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,21-Feb-24,Color: Gray,Verified Purchase,2 people found this helpful,,,,2025-06-03T15:34:16.973Z,7,34.15,0,Love it,Works well for our small bathroom with no heating vents,-0.0258,0.6369
R2A3W7R9UDQJ5,Joanna ledbetter,https://www.amazon.com/gp/profile/amzn1.account.AGSUJBIMKT6OYGCZZCHHC24QPHXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Powerful small heater.,5,5.0 out of 5 stars,This is the second one I have purchased.  Very satisfied customer.,https://www.amazon.com/gp/customer-reviews/R2A3W7R9UDQJ5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,1-Feb-24,Color: Gray,Verified Purchase,One person found this helpful,,,,2025-06-03T15:34:16.974Z,7,34.15,0,Powerful small heater.,This is the second one I have purchased.  Very satisfied customer.,0.4754,0.4215
R1KYLPKG4TCO1Y,Animal Lover,https://www.amazon.com/gp/profile/amzn1.account.AGXFEGMNVCSTSYYA5UWXDV7AFSXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Exactly what we needed,5,5.0 out of 5 stars,"This was put in a bedroom that gets cold on winter days especially with heavy winds, this does the job very well in warming up the bedroom before bedtime and makes the environment warm and comfy.",https://www.amazon.com/gp/customer-reviews/R1KYLPKG4TCO1Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D31V6WYX,28-Jan-24,Color: Gray,Verified Purchase,3 people found this helpful,,,,2025-06-03T15:34:16.974Z,7,34.15,0,Exactly what we needed,"This was put in a bedroom that gets cold on winter days especially with heavy winds, this does the job very well in warming up the bedroom before bedtime and makes the environment warm and comfy.",0.6318,0
