ID,Username,ProfileURL,Title,Rating,Review Text,Review Content,Review URL,Date,Format,Verified,Helpful,Thumbnails,Images,Video,Scraped At,Fan,Price,English,Title1,Review1,sentiment_score_Rev,sentiment_score_Title
R25XQB8C4BI2ZI,Ty,https://www.amazon.com/gp/profile/amzn1.account.AFCL3Q6CXOCLML2QKPS75Q2SKEGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Lifesaver for trips and hostel stays,5,5.0 out of 5 stars,I bought this specifically to use when I stay in hostels to drown out snoring and keep me cool in my bed/pod.  The fan pushes a lot of air and lasts quite a long time when not plugged in.  I have used this multiple times over the past 18 months and have not seen any issues with it yet.,https://www.amazon.com/gp/customer-reviews/R25XQB8C4BI2ZI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CZQXSQJM,14-Oct-23,,Verified Purchase,,,,,2025-05-29T14:06:48.051Z,6,35,0,Lifesaver for trips and hostel stays,I bought this specifically to use when I stay in hostels to drown out snoring and keep me cool in my bed/pod.  The fan pushes a lot of air and lasts quite a long time when not plugged in.  I have used this multiple times over the past 18 months and have not seen any issues with it yet.,-0.0258,0.5859
R240NFIR12L4HW,Isabel,https://www.amazon.com/gp/profile/amzn1.account.AEGJZK3Y6O4N5K5PDDC3MP2PVT7Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,small,3,3.0 out of 5 stars,The fan is fine it is very petite and I like the options it gives to to raise it and lower it as well,https://www.amazon.com/gp/customer-reviews/R240NFIR12L4HW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CZQXSQJM,13-Oct-23,,Verified Purchase,,,,,2025-05-29T14:06:55.498Z,6,35,0,small,The fan is fine it is very petite and I like the options it gives to to raise it and lower it as well,0.6705,0
R1MJJBDNJLADHD,Deborah,https://www.amazon.com/gp/profile/amzn1.account.AFJCZDK4H63VMPJIYGIPSITGCZFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,It give a really nice breeze,5,5.0 out of 5 stars,I love this new fan is great. It gives off a really good breeze and works well with the remote. The remote turns it on and off and allows you to change speeds.,https://www.amazon.com/gp/customer-reviews/R1MJJBDNJLADHD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CZQXSQJM,12-Oct-23,,Verified Purchase,,,,,2025-05-29T14:06:55.498Z,6,35,0,It give a really nice breeze,I love this new fan is great. It gives off a really good breeze and works well with the remote. The remote turns it on and off and allows you to change speeds.,0.9422,0.4754
R1ZQ6MOVNGQT6G,brandy,https://www.amazon.com/gp/profile/amzn1.account.AEDGKE3IRBZ6666P36NHLX45QW2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great little travel fan,5,5.0 out of 5 stars,"I bought this fan to take on our first cruise, it folded nicley in my suitcase, and worked extremely well, has 3 different speeds and the remote is perfect, highly recommend.",https://www.amazon.com/gp/customer-reviews/R1ZQ6MOVNGQT6G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CZQXSQJM,11-Oct-23,,Verified Purchase,,,,,2025-05-29T14:06:55.499Z,6,35,0,Great little travel fan,"I bought this fan to take on our first cruise, it folded nicley in my suitcase, and worked extremely well, has 3 different speeds and the remote is perfect, highly recommend.",0.8888,0.7287
R3JWGBJ27L3H8F,David,https://www.amazon.com/gp/profile/amzn1.account.AGOGH6NFE3ROACV4WHW75TJ4442A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Super,5,5.0 out of 5 stars,Very good product!!!!Features are wonderful battery last several hours.,https://www.amazon.com/gp/customer-reviews/R3JWGBJ27L3H8F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CZQXSQJM,3-Oct-23,,Verified Purchase,,,,,2025-05-29T14:06:55.500Z,6,35,0,Super,Very good product!!!!Features are wonderful battery last several hours.,0.8427,0.5994
R1M34PO2EW5M3,jamie,https://www.amazon.com/gp/profile/amzn1.account.AGGSWY3GI5SSTWMDIN6HRRI5NFAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Portable fan,5,5.0 out of 5 stars,"When the power went, this fan kept me so kool. It is adjustable, and the remote was a nice addition.",https://www.amazon.com/gp/customer-reviews/R1M34PO2EW5M3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CZQXSQJM,3-Oct-23,,Verified Purchase,,,,,2025-05-29T14:06:55.500Z,6,35,0,Portable fan,"When the power went, this fan kept me so kool. It is adjustable, and the remote was a nice addition.",0.6625,0.3182
R3QWVB1G7YKG2G,Arauz,https://www.amazon.com/gp/profile/amzn1.account.AESTS4ZXH7VPI3VR2RUHIFG5FPJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Perfect for camping,5,5.0 out of 5 stars,It is a perfect compact air fan... portable and sturdy,https://www.amazon.com/gp/customer-reviews/R3QWVB1G7YKG2G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CZQXSQJM,2-Oct-23,,Verified Purchase,,,,,2025-05-29T14:06:55.501Z,6,35,0,Perfect for camping,It is a perfect compact air fan... portable and sturdy,0.7184,0.5719
R1SZ1Q45LY97TY,David B. Tudryn,https://www.amazon.com/gp/profile/amzn1.account.AFVEAAOI5KOPIXXXIXETP2OZL3AA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Wife loves this!,4,4.0 out of 5 stars,This is a perfect accessory for the makeup table. Very easy to get it pointed in the right direction. I’m still a bit disappointed that it doesn’t include a plug (just a cord and USB-C connection.,https://www.amazon.com/gp/customer-reviews/R1SZ1Q45LY97TY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CZQXSQJM,30-Sep-23,,Verified Purchase,,,,,2025-05-29T14:06:55.501Z,6,35,0,Wife loves this!,This is a perfect accessory for the makeup table. Very easy to get it pointed in the right direction. I’m still a bit disappointed that it doesn’t include a plug (just a cord and USB-C connection.,0.5849,0.6114
R2XHOC0HHIXDH8,Tammy,https://www.amazon.com/gp/profile/amzn1.account.AE4UYXVT4AHWIZ3YYLHQZOYWLSEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Horrible,1,1.0 out of 5 stars,Horrible,https://www.amazon.com/gp/customer-reviews/R2XHOC0HHIXDH8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CZQXSQJM,28-Sep-23,,Verified Purchase,,,,,2025-05-29T14:06:55.503Z,6,35,0,Horrible,Horrible,-0.5423,-0.5423
R2V58L3YXEWVVP,Adrian Hargrave,https://www.amazon.com/gp/profile/amzn1.account.AFR7GOTVHINDOCDHCDWTRZTSYMUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Waste of money,1,1.0 out of 5 stars,This fan is awful. I can barely feel it sitting right next to it.,https://www.amazon.com/gp/customer-reviews/R2V58L3YXEWVVP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CZQXSQJM,28-Sep-23,,Verified Purchase,,,,,2025-05-29T14:06:55.504Z,6,35,0,Waste of money,This fan is awful. I can barely feel it sitting right next to it.,-0.1779,-0.4215
R30Z4EVZMD0PSF,melz,https://www.amazon.com/gp/profile/amzn1.account.AF7S7IXOZYVGLZCM5AC7EWA55LRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,As avertised,5,5.0 out of 5 stars,You can use how ever and how ever you like. Extended or not. You use it during charging.,https://www.amazon.com/gp/customer-reviews/R30Z4EVZMD0PSF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CZQXSQJM,27-Sep-23,,Verified Purchase,,,,,2025-05-29T14:06:55.504Z,6,35,0,As avertised,You can use how ever and how ever you like. Extended or not. You use it during charging.,0.3612,0
RPJQD134MBIKT,TRH,https://www.amazon.com/gp/profile/amzn1.account.AEGXGSL2NTDDL5EJOQKUV75FDSTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Doesn’t last,1,1.0 out of 5 stars,"It was great at first. But at less than a year old the buttons stopped working. Now at just barely two years old and only used a dozen times while traveling it has given up entirely. I plug it in and the display shows 100% battery, but it is totally non functional.",https://www.amazon.com/gp/customer-reviews/RPJQD134MBIKT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,27-May-25,,Verified Purchase,,,,,2025-05-29T14:10:14.085Z,7,33.99,0,Doesn’t last,"It was great at first. But at less than a year old the buttons stopped working. Now at just barely two years old and only used a dozen times while traveling it has given up entirely. I plug it in and the display shows 100% battery, but it is totally non functional.",0.0516,0
R14K7H8OFV5EWM,Rosa Anthony,https://www.amazon.com/gp/profile/amzn1.account.AGAHU6G3BILV4C5GV5DKJULO3CSA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Horrible battery life!,1,1.0 out of 5 stars,Horrible battery life! It has to be plugged in constantly because the battery dies after an hour or two. The only good side is It extends above my bed which is raised a little high. Would not buy again though.,https://www.amazon.com/gp/customer-reviews/R14K7H8OFV5EWM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,12-May-25,Color: Black,Verified Purchase,One person found this helpful,,,,2025-05-29T14:10:14.085Z,7,33.99,0,Horrible battery life!,Horrible battery life! It has to be plugged in constantly because the battery dies after an hour or two. The only good side is It extends above my bed which is raised a little high. Would not buy again though.,-0.1007,-0.5848
R3LFYMOSZ874RO,Pammy,https://www.amazon.com/gp/profile/amzn1.account.AFTACJI2ZKI2NTKPIIASNYHELXPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Battery SUCKS!,1,1.0 out of 5 stars,I bought this fan to take on my cruise and it didn’t hold a charge more than an hour or two. It was useless unless I kept it plugged in.,https://www.amazon.com/gp/customer-reviews/R3LFYMOSZ874RO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,3-May-25,Color: White,Verified Purchase,One person found this helpful,,,,2025-05-29T14:10:14.086Z,7,33.99,0,Battery SUCKS!,I bought this fan to take on my cruise and it didn’t hold a charge more than an hour or two. It was useless unless I kept it plugged in.,-0.0451,-0.5461
RUBP0MLF9H4Q8,Buzz,https://www.amazon.com/gp/profile/amzn1.account.AFHWLRYDJQST2VOE55WC2W64ZCGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Fan,1,1.0 out of 5 stars,Turned on for 2 seconds then turned itself off every single time. So didn't work. Frustrating because it looked pretty.,https://www.amazon.com/gp/customer-reviews/RUBP0MLF9H4Q8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,17-Apr-25,Color: Pink 10800Mah,Verified Purchase,,,,,2025-05-29T14:10:14.087Z,7,33.99,0,Fan,Turned on for 2 seconds then turned itself off every single time. So didn't work. Frustrating because it looked pretty.,0.7068,0.3182
R1J8T1598HET0E,Jimmy,https://www.amazon.com/gp/profile/amzn1.account.AHKMKM43TDWAII2L4AUX545NJ5TA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Disappointed,1,1.0 out of 5 stars,Horrible! This fan worked for about three weeks and then now it barely blows any air! The worst fan purchase I’ve made on Amazon yet!,https://www.amazon.com/gp/customer-reviews/R1J8T1598HET0E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,15-Apr-25,Color: White,Verified Purchase,,,,,2025-05-29T14:10:14.087Z,7,33.99,0,Disappointed,Horrible! This fan worked for about three weeks and then now it barely blows any air! The worst fan purchase I’ve made on Amazon yet!,-0.6341,-0.4767
R3TX5Z7IECJWFK,Beatriz casanova,https://www.amazon.com/gp/profile/amzn1.account.AEHLQRUIYRFSAYQWJJNC7J3FNK3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,I loved it.,5,5.0 out of 5 stars,The charge lasts quite a while — I would buy it again.,https://www.amazon.com/gp/customer-reviews/R3TX5Z7IECJWFK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,8-Apr-25,Color: White,Verified Purchase,,,,,2025-05-29T14:10:14.088Z,7,33.99,1,I loved it.,The charge lasts quite a while — I would buy it again.,0,0.5994
R2FVNME6IS4MXR,Kelly,https://www.amazon.com/gp/profile/amzn1.account.AHT4GXHKGGHXKUSNVZ33HRWSHX3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great travel fan!,5,5.0 out of 5 stars,"Good airflow and white noise for a fan to travel with. We have to have air moving at night to sleep. A little heavy so will add weight to your suitcase. However, it’s worth it!",https://www.amazon.com/gp/customer-reviews/R2FVNME6IS4MXR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,7-Apr-25,Color: White 10800MAh,Verified Purchase,,,,,2025-05-29T14:10:14.089Z,7,33.99,0,Great travel fan!,"Good airflow and white noise for a fan to travel with. We have to have air moving at night to sleep. A little heavy so will add weight to your suitcase. However, it’s worth it!",0.75,0.7712
RN12WGJZHV6D3,YinetFA,https://www.amazon.com/gp/profile/amzn1.account.AHN7QJDHMH3SDZKJXBW7H6COGYUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Portable fan.,5,5.0 out of 5 stars,"It’s a very practical fan, it met my needs, it’s very useful, and its battery life is very good.",https://www.amazon.com/gp/customer-reviews/RN12WGJZHV6D3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,19-Mar-25,Color: White,Verified Purchase,,,,,2025-05-29T14:10:14.090Z,7,33.99,1,Portable fan.,"It’s a very practical fan, it met my needs, it’s very useful, and its battery life is very good.",0.8387,0.3182
R20R8GPJIUIE7M,Yami Frometa,https://www.amazon.com/gp/profile/amzn1.account.AGHPKMS2S2UBXVK2UWST3EDFZKNQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,I recommend it,5,5.0 out of 5 stars,I love it,https://www.amazon.com/gp/customer-reviews/R20R8GPJIUIE7M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,12-Mar-25,Color: White,Verified Purchase,,,,,2025-05-29T14:10:14.090Z,7,33.99,1,I recommend it,I love it,0.6369,0.3612
R25IN1X1UQ0GCR,EB-Did not receive this product!!! ,https://www.amazon.com/gp/profile/amzn1.account.AHOARHPNRDQTE3POOSUVDXUFZQAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,This fan is incomplete.,1,1.0 out of 5 stars,"I gave a one star. Yes, the fan was delivered. What to do when product is incomplete(?). There is no stand Or even a remote. Without these two items this fan is of no use.",https://www.amazon.com/gp/customer-reviews/R25IN1X1UQ0GCR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,3-Mar-25,Color: Black,Verified Purchase,,,,,2025-05-29T14:10:14.091Z,7,33.99,0,This fan is incomplete.,"I gave a one star. Yes, the fan was delivered. What to do when product is incomplete(?). There is no stand Or even a remote. Without these two items this fan is of no use.",0.4981,0.3182
R1FI7MS777OITZ,Joni,https://www.amazon.com/gp/profile/amzn1.account.AGQLCAIWBG4A5IKCPUDL626EJYZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Does not oscillate!,1,1.0 out of 5 stars,It does not have osculation like the picture shows.,https://www.amazon.com/gp/customer-reviews/R1FI7MS777OITZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,2-Mar-25,Color: White,Verified Purchase,One person found this helpful,,,,2025-05-29T14:10:20.541Z,7,33.99,0,Does not oscillate!,It does not have osculation like the picture shows.,-0.2755,0
R3KJQI41283C3J,Victoria C.,https://www.amazon.com/gp/profile/amzn1.account.AE5VMLZBDTN2IPBTIXWTE2YJXS3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Breaks very fast,1,1.0 out of 5 stars,LOVE this product but I’m on my 3rd one already cause they keep BREAKING so fast! The most recent one I got just for work. I’ve only used it maybe 4 times. Otherwise it just sits on the desk and it’s already not working again! I tried ALL the solutions provided here at Amazon. After $40 only 4 uses is unacceptable. Will be buying a different brand next time,https://www.amazon.com/gp/customer-reviews/R3KJQI41283C3J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,13-Feb-25,Color: White,Verified Purchase,One person found this helpful,,,,2025-05-29T14:10:20.541Z,7,33.99,0,Breaks very fast,LOVE this product but I’m on my 3rd one already cause they keep BREAKING so fast! The most recent one I got just for work. I’ve only used it maybe 4 times. Otherwise it just sits on the desk and it’s already not working again! I tried ALL the solutions provided here at Amazon. After $40 only 4 uses is unacceptable. Will be buying a different brand next time,0.392,0
ROXINTCCG28EM,Jerry,https://www.amazon.com/gp/profile/amzn1.account.AGNIHDN54DRXKYBC4WKX6ZPYQNSQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Powerful Little Fan,5,5.0 out of 5 stars,LOVE THIS! Took it on vacation with us to Aruba and it was wonderful! Easy to travel with and super light!,https://www.amazon.com/gp/customer-reviews/ROXINTCCG28EM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,5-Feb-25,Color: Pink,Verified Purchase,,,,,2025-05-29T14:10:20.542Z,7,33.99,0,Powerful Little Fan,LOVE THIS! Took it on vacation with us to Aruba and it was wonderful! Easy to travel with and super light!,0.9539,0.5868
R288GSFSX75NXL,Jessica Cook,https://www.amazon.com/gp/profile/amzn1.account.AFI26GWOASERMFLLZL4LUHPBOVFA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Not worth the money,3,3.0 out of 5 stars,It doesn't last long at all on a charge,https://www.amazon.com/gp/customer-reviews/R288GSFSX75NXL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,20-Jan-25,Color: White,Verified Purchase,,,,,2025-05-29T14:10:20.542Z,7,33.99,0,Not worth the money,It doesn't last long at all on a charge,0,-0.1695
R2BAAP7BUJCPVV,Jamie Salas,https://www.amazon.com/gp/profile/amzn1.account.AELS3ENSOAVKAYMVIH5LH2SSIGDQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Don’t buy!,1,1.0 out of 5 stars,It quit working after 1 month.,https://www.amazon.com/gp/customer-reviews/R2BAAP7BUJCPVV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,16-Dec-24,Color: Pink 10800Mah,Verified Purchase,,,,,2025-05-29T14:10:20.543Z,7,33.99,0,Don’t buy!,It quit working after 1 month.,0,0
R13GBPHCD29IQ2,Con3531,https://www.amazon.com/gp/profile/amzn1.account.AHS4N57MY7TSLZB5COBVG4DVAIZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Powerful,5,5.0 out of 5 stars,Great fan.  We took it on a cruise and it worked really well. It was on the desk probably about 5 to 7 feet away and we felt the breeze on high. Compact and easy to travel with.,https://www.amazon.com/gp/customer-reviews/R13GBPHCD29IQ2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,12-Dec-24,Color: White,Verified Purchase,2 people found this helpful,,,,2025-05-29T14:10:20.543Z,7,33.99,0,Powerful,Great fan.  We took it on a cruise and it worked really well. It was on the desk probably about 5 to 7 feet away and we felt the breeze on high. Compact and easy to travel with.,0.8932,0.4215
RA2E4DX8V9XYL,David/Apoloni Melendez,https://www.amazon.com/gp/profile/amzn1.account.AGBI2SIUSULJOGW5ZGYZIDUKBA6Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great for traveling,4,4.0 out of 5 stars,I purchased this product for a women retreat for my nightly hot flashes!!It worked great and has a decent wind span.I gave it 4 stars due to it not having the option to use batteries in it or a carrying/travel bag to pack it in.Also it comes with usb cord but not block so you will need to have one with you if you travel with it.,https://www.amazon.com/gp/customer-reviews/RA2E4DX8V9XYL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,6-Dec-24,Color: Pink 10800Mah,Verified Purchase,,,,,2025-05-29T14:10:20.543Z,7,33.99,0,Great for traveling,I purchased this product for a women retreat for my nightly hot flashes!!It worked great and has a decent wind span.I gave it 4 stars due to it not having the option to use batteries in it or a carrying/travel bag to pack it in.Also it comes with usb cord but not block so you will need to have one with you if you travel with it.,0.7679,0.6249
R3KW0RUQRKU0KH,Simone C. Iantorno,https://www.amazon.com/gp/profile/amzn1.account.AGJ6X6FPC2ZFGQY6DNVBVFSNROQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Stopped working after 11 months,2,2.0 out of 5 stars,"At the is price the Dan should work for at least a year… I would expect it to work for even longer. I bought this dan and loved it until today when it wouldn’t turn on, isn’t holding a charge and the remote doesn’t help either. I need a dan like this in my bathroom and now I have to replace it! I’m really disappointed.",https://www.amazon.com/gp/customer-reviews/R3KW0RUQRKU0KH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,29-Nov-24,Color: White,Verified Purchase,,,,,2025-05-29T14:10:20.544Z,7,33.99,0,Stopped working after 11 months,"At the is price the Dan should work for at least a year… I would expect it to work for even longer. I bought this dan and loved it until today when it wouldn’t turn on, isn’t holding a charge and the remote doesn’t help either. I need a dan like this in my bathroom and now I have to replace it! I’m really disappointed.",0.7183,-0.2263
R2KUZPU682L61B,Agustin M.,https://www.amazon.com/gp/profile/amzn1.account.AHWQJ4CXDP26D4HL32AKMUKZM4TQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Worked great but not for long,1,1.0 out of 5 stars,"Bought item on 10/7. Was able to use it a handful of times and it worked great. BUT…. By 11/15, fan stopped worked. It turns on for half a second and then turns off. I’ve tried everything.",https://www.amazon.com/gp/customer-reviews/R2KUZPU682L61B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,23-Nov-24,Color: White,Verified Purchase,One person found this helpful,,,,2025-05-29T14:10:20.544Z,7,33.99,0,Worked great but not for long,"Bought item on 10/7. Was able to use it a handful of times and it worked great. BUT…. By 11/15, fan stopped worked. It turns on for half a second and then turns off. I’ve tried everything.",0.6705,0.3716
R2ZZWPD4N8ZX6H,Mary,https://www.amazon.com/gp/profile/amzn1.account.AHG5DFLNQZ5HMVMUMJDPYQXLJSMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Excellent.,5,5.0 out of 5 stars,Very good for when you don’t have electricity.,https://www.amazon.com/gp/customer-reviews/R2ZZWPD4N8ZX6H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,22-Nov-24,,Verified Purchase,,,,,2025-05-29T14:10:20.545Z,7,33.99,1,Excellent.,Very good for when you don’t have electricity.,0.4927,0.5719
R1IL9KBY83EKHS,gregory,https://www.amazon.com/gp/profile/amzn1.account.AHDYFHVFDFBYCCMOSWVIYDGYWR5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Awesome!!,5,5.0 out of 5 stars,"I live in Ecuador–Guayaquil, and right now we’re experiencing power outages, and at night it’s impossible for me to sleep without a fan. So this rechargeable fan has helped me with that. It lasts a long time on mode 1! Fully recommended.",https://www.amazon.com/gp/customer-reviews/R1IL9KBY83EKHS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,20-Nov-24,Color: White,Verified Purchase,One person found this helpful,,,,2025-05-29T14:10:28.742Z,7,33.99,1,Awesome!!,"I live in Ecuador–Guayaquil, and right now we’re experiencing power outages, and at night it’s impossible for me to sleep without a fan. So this rechargeable fan has helped me with that. It lasts a long time on mode 1! Fully recommended.",0.4564,0.6892
R1TF1OWGW536MA,judahvista,https://www.amazon.com/gp/profile/amzn1.account.AH5O3FFX7XNUAEKYNV2VJQFTA4FA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Not working,1,1.0 out of 5 stars,Purchased a previous fan which lasted 4 years and did well but this purchase was a lemon. It lasted one week and stopped working. There is no way to contact the business to trouble shoot.,https://www.amazon.com/gp/customer-reviews/R1TF1OWGW536MA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,19-Nov-24,Color: White 10800MAh,Verified Purchase,,,,,2025-05-29T14:10:28.742Z,7,33.99,0,Not working,Purchased a previous fan which lasted 4 years and did well but this purchase was a lemon. It lasted one week and stopped working. There is no way to contact the business to trouble shoot.,-0.8625,0
R2BNZJS31V6E8O,"V,.",https://www.amazon.com/gp/profile/amzn1.account.AEEMAUJKY34S43ZN7SNZLKEVXFOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,I wish it would work!,1,1.0 out of 5 stars,"I purchased this fan with high hopes, as it initially performed exceptionally well. For the first seven months, it provided consistent cooling and seemed to be a great addition to my home and traveling. However, after just seven months of use, it suddenly stopped working altogether.It’s disappointing to invest in a product that only lasts a short time. While the fan was efficient during its brief lifespan, I expected more durability and longevity. Unfortunately, I cannot recommend this fan based on my experience. I’m now in search of a replacement that will hopefully last longer than this one did.",https://www.amazon.com/gp/customer-reviews/R2BNZJS31V6E8O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,17-Nov-24,Color: Black,Verified Purchase,5 people found this helpful,,,,2025-05-29T14:10:28.743Z,7,33.99,0,I wish it would work!,"I purchased this fan with high hopes, as it initially performed exceptionally well. For the first seven months, it provided consistent cooling and seemed to be a great addition to my home and traveling. However, after just seven months of use, it suddenly stopped working altogether.It’s disappointing to invest in a product that only lasts a short time. While the fan was efficient during its brief lifespan, I expected more durability and longevity. Unfortunately, I cannot recommend this fan based on my experience. I’m now in search of a replacement that will hopefully last longer than this one did.",0.9141,0.4574
R1HHZ3J8GGC55B,Bekhy C,https://www.amazon.com/gp/profile/amzn1.account.AGEAI2BSJJPWP4PUFO7KCZBAGYDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,tips over too easily,1,1.0 out of 5 stars,I've had this less than 24 hours and it's broken. the slightest tap and it falls over. now the housing is cracked and the fan blades are off center. Returning.,https://www.amazon.com/gp/customer-reviews/R1HHZ3J8GGC55B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,12-Nov-24,Color: White,Verified Purchase,One person found this helpful,,,,2025-05-29T14:10:28.743Z,7,33.99,0,tips over too easily,I've had this less than 24 hours and it's broken. the slightest tap and it falls over. now the housing is cracked and the fan blades are off center. Returning.,-0.2023,0.34
R3200J0GNM0GVF,Danisleidys Álvarez,https://www.amazon.com/gp/profile/amzn1.account.AHJXTZNXWORRIT3YIB4FCMJH5MPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,👏🏻,5,5.0 out of 5 stars,"Good quality — I sent it to Cuba, it’s very good, and the charge lasts if you use it on the second speed.",https://www.amazon.com/gp/customer-reviews/R3200J0GNM0GVF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,28-Oct-24,Color: White,Verified Purchase,,,,,2025-05-29T14:10:28.744Z,7,33.99,1,👏🏻,"Good quality — I sent it to Cuba, it’s very good, and the charge lasts if you use it on the second speed.",0.7264,0
R1DQ15TVH59A60,Arlette,https://www.amazon.com/gp/profile/amzn1.account.AEZ7D7J6U4BAX3H5LYI7EKH5WF4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Very Good,5,5.0 out of 5 stars,"Perfect for the power outages in Cuba, easy to use and pack, and lightweight.",https://www.amazon.com/gp/customer-reviews/R1DQ15TVH59A60/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,16-Oct-24,Color: Pink,Verified Purchase,,,,,2025-05-29T14:10:28.744Z,7,33.99,1,Very Good,"Perfect for the power outages in Cuba, easy to use and pack, and lightweight.",0.765,0.4927
